min1800	t2m	rh	padavine	veter_hitrost
111990240	0.5	88	0	1
111990270	0.5	88	0	1.3
111990300	0.4	88	0	1.3
111990330	0.4	87	0	1
111990360	0.3	87	0	0.9
111990390	0.2	87	0	0.6
111990420	0.3	88	0	0.9
111990450	0.2	87	0	1.3
111990480	0.2	85	0	1.5
111990510	0	87	0	1.6
111990540	0.1	87	0	1.2
111990570	0.1	86	0	0.9
111990600	0	85	0	0.5
111990630	-0.1	86	0	1
111990660	-0.2	87	0	0.8
111990690	-0.2	87	0	0.8
111990720	-0.2	87	0	1
111990750	-0.2	87	0	1.3
111990780	-0.2	88	0	1.6
111990810	-0.2	88	0	1.4
111990840	-0.1	86	0	1.5
111990870	-0.1	83	0	1.3
111990900	0	83	0	0.9
111990930	0	83	0	0.9
111990960	0.1	83	0	1.5
111990990	0.2	82	0	1.4
111991020	0.2	81	0	1.3
111991050	0.3	82	0	1.4
111991080	0.4	81	0	0.8
111991110	0.3	81	0	1.4
111991140	0.1	82	0	0.9
111991170	0	84	0	1.3
111991200	-0.3	85	0	1.5
111991230	-0.4	86	0	0.8
111991260	-0.4	86	0	1.1
111991290	-0.5	87	0	1.3
111991320	-0.5	88	0	1.9
111991350	-0.5	89	0	2.1
111991380	-0.5	89	0	1
111991410	-0.5	89	0.1	0.6
111991440	-0.4	89	0	1.1
111991470	-0.3	89	0	0.9
111991500	-0.2	89	0	1
111991530	-0.2	89	0	0.9
111991560	-0.2	88	0	0.6
111991590	-0.2	90	0	0.7
111991620	-0.3	90	0	0.7
111991650	-0.5	91	0	0.9
