min1800	t2m	rh	padavine	veter_hitrost
111813120	23.1	71	0	1.3
111813150	22.2	65	0	0.7
111813180	21.6	67	0	0.3
111813210	21	74	0	0.1
111813240	20.7	76	0	0.1
111813270	20.5	78	0	0.1
111813300	20	76	0	0.1
111813330	19.5	75	0	0.1
111813360	19.3	77	0	0.1
111813390	18.7	79	0	0
111813420	18.7	82	0	0.1
111813450	18.8	77	0	0.5
111813480	19.4	74	0	1.1
111813510	19.5	72	0	0.4
111813540	20.4	69	0	0.1
111813570	21.8	66	0	0.2
111813600	22.8	65	0	0.7
111813630	23.6	61	0	0.9
111813660	24.9	57	0	0.6
111813690	26	53	0	0.8
111813720	27.4	48	0	0.5
111813750	28.6	43	0	0.8
111813780	30.1	38	0	1.1
111813810	30.9	36	0	1.9
111813840	31.7	34	0	1.4
111813870	31.5	34	0	0.7
111813900	33.1	32	0	1
111813930	33.5	31	0	1.7
111813960	34.3	30	0	2
111813990	34.9	28	0	2.4
111814020	35.3	26	0	2.9
111814050	35.2	26	0	3.2
111814080	35.1	26	0	3.5
111814110	34.9	26	0	4.1
111814140	34.5	27	0	4.3
111814170	34	29	0	3.6
111814200	33.3	31	0	3.4
111814230	32.4	33	0	2.8
111814260	31.3	35	0	2.2
111814290	30.5	36	0	2.1
111814320	29.5	38	0	1.6
111814350	28.7	41	0	2.4
111814380	28.5	41	0	2.5
111814410	28	44	0	3.7
111814440	27.4	46	0	3.4
111814470	26.6	48	0	2.4
111814500	26.3	49	0	2.6
111814530	25.4	52	0	1.3
