min1800	t2m	rh	padavine	veter_hitrost
111705120	12.1	94	0	0.5
111705150	11.9	94	0	0.3
111705180	11.9	96	0	0.5
111705210	12	96	0	0
111705240	11.9	96	0	0
111705270	11.8	96	0	0.5
111705300	11.4	96	0	1
111705330	11.2	96	0	0
111705360	11.1	96	0	0
111705390	10.9	96	0	1.1
111705420	10.6	96	0	1.7
111705450	10.3	95	0	1.4
111705480	10.3	94	0	0.5
111705510	10.5	92	0	0.8
111705540	10.5	92	0.2	0.3
111705570	10.7	93	0.7	0.2
111705600	11.2	94	0.3	0.3
111705630	11.5	93	0	2
111705660	11.7	91	0	1.5
111705690	12.2	89	0	0.9
111705720	12.5	86	0.1	0.5
111705750	12.7	88	0.2	0.6
111705780	12.6	90	0.8	0.5
111705810	13.1	89	0.3	0.7
111705840	13.6	89	0.1	1.1
111705870	14.1	87	0	1.4
111705900	14.5	85	0.2	0.4
111705930	14.8	85	0.2	0.9
111705960	14.8	84	0	1.3
111705990	14.7	86	0	1.2
111706020	14.7	86	0.1	1.1
111706050	14.7	88	0.2	1.3
111706080	14.3	88	0	1.9
111706110	14.2	88	0	1.9
111706140	14.3	87	0	0.9
111706170	14.4	87	0	1.4
111706200	14.3	86	0	1.1
111706230	14.1	86	0	1
111706260	13.9	87	0	0.6
111706290	13.8	87	0	1.1
111706320	13.8	87	0	0.9
111706350	13.7	87	0	0.7
111706380	13.6	87	0	1.5
111706410	13.5	87	0	0.5
111706440	13.4	87	0	1.3
111706470	13.3	88	0	1.1
111706500	13.2	89	0.1	0.3
111706530	13.1	91	0.3	1.1
