min1800	t2m	rh	padavine	veter_hitrost
111751200	20.2	78	0	0.8
111751230	19.7	79	0	1.5
111751260	19.3	80	0	1.2
111751290	19.1	80	0	0.8
111751320	18.8	82	0	0.5
111751350	18.3	85	0	0.1
111751380	17.9	87	0	0.2
111751410	17.6	88	0	0
111751440	17.4	88	0	0.1
111751470	17.3	88	0	0
111751500	17.6	87	0	0
111751530	17.7	87	0	0.1
111751560	17.9	86	0	0.1
111751590	18.4	85	0	0.3
111751620	19	83	0	0.3
111751650	20	77	0	0.2
111751680	21.2	72	0	0.5
111751710	22.7	63	0	1.2
111751740	23.4	56	0	3.3
111751770	23.2	55	0	3.3
111751800	23.4	53	0	3.5
111751830	23.4	52	0	3.3
111751860	23.7	51	0	3.8
111751890	23.9	52	0	3.1
111751920	24.6	50	0	3.6
111751950	25.1	50	0	3.3
111751980	25.2	50	0	2.9
111752010	25.8	48	0	3.2
111752040	25.4	48	0	2.7
111752070	25.4	48	0	2.8
111752100	25.5	48	0	2.8
111752130	25.5	47	0	2
111752160	25.6	46	0	2.1
111752190	25.4	48	0	2.9
111752220	25.5	47	0	2.9
111752250	25.6	46	0	2.4
111752280	25.8	44	0	2.5
111752310	25.7	44	0	2.4
111752340	25.1	45	0	2.3
111752370	24.3	48	0	1.8
111752400	23.6	51	0	1.2
111752430	22.9	54	0	1.3
111752460	22	57	0	1.1
111752490	21.3	60	0	1.1
111752520	20.9	63	0	0.7
111752550	20.3	66	0	1.4
111752580	20	68	0	0.8
111752610	19.6	70	0	0.6
