min1800	t2m	rh	padavine	veter_hitrost
111795840	19.2	64	0	0.4
111795870	18.7	67	0	0.5
111795900	18.5	68	0	0.3
111795930	18.3	68	0	0.3
111795960	18.2	70	0	0.3
111795990	18	71	0	0.8
111796020	17.3	75	0	0.4
111796050	17.3	74	0	0
111796080	16.9	76	0	0
111796110	16.7	78	0	0
111796140	16.4	79	0	0.2
111796170	16.3	80	0	0.2
111796200	17	78	0	0.6
111796230	18	74	0	0.8
111796260	18.7	73	0	0.2
111796290	19	70	0	0.3
111796320	19.5	67	0	0.1
111796350	20.4	67	0	0.7
111796380	21.7	64	0	1.4
111796410	22.8	56	0	1.9
111796440	23.8	53	0	0.9
111796470	24.7	53	0	1
111796500	25.5	50	0	3.2
111796530	26.5	49	0	3
111796560	27.1	47	0	4.7
111796590	27.5	47	0	4.9
111796620	27.4	47	0	5
111796650	26.9	49	0	5.3
111796680	27.4	49	0	4.5
111796710	27.2	49	0	4.6
111796740	26.5	51	0	3.5
111796770	27.1	52	0	3.5
111796800	27.1	51	0	4
111796830	24.8	59	0	1.9
111796860	24.5	61	0	1.8
111796890	25	59	0	1.8
111796920	21.6	68	1.4	1.9
111796950	20.5	79	0	1.3
111796980	20.2	82	0.2	2.2
111797010	19	86	1.5	4.2
111797040	18.3	90	1.2	0.2
111797070	18.3	91	0.1	0.9
111797100	18.3	92	0.1	0.9
111797130	18.1	91	0	1.2
111797160	18	92	0	1.6
111797190	17.9	93	0	1.2
111797220	18	93	0	0.3
111797250	18	92	0	0.5
