min1800	t2m	rh	padavine	veter_hitrost
111912480	11.8	94	0	1.4
111912510	11.7	94	0	0.6
111912540	11.7	94	0	0.5
111912570	11.7	93	0	0.5
111912600	11.8	93	0	0.1
111912630	11.9	93	0	0.5
111912660	11.9	94	0	0.7
111912690	11.9	94	0	0.7
111912720	11.9	94	0	1
111912750	11.9	94	0	0.5
111912780	11.9	93	0	0.3
111912810	11.9	94	0	0.2
111912840	12	94	0	0.6
111912870	12	94	0	0.6
111912900	11.9	94	0	0.8
111912930	11.9	94	0.2	1.3
111912960	11.9	94	0.2	1
111912990	11.9	95	0.2	0.8
111913020	12	94	0.1	0.7
111913050	12.1	95	0	1.3
111913080	12	95	0.5	0.9
111913110	12.1	94	0	0.4
111913140	12.3	91	0.4	1.6
111913170	12.2	88	0.1	1.3
111913200	12.2	86	0	1.5
111913230	12.4	84	0	1.9
111913260	12.5	81	0	2.2
111913290	12.3	81	0	2.1
111913320	12	86	0.2	1.1
111913350	12	88	0	1.5
111913380	11.8	87	0	1.7
111913410	11.7	88	0	1.7
111913440	11.6	90	0	1.6
111913470	11.6	89	0	1.6
111913500	11.6	88	0	1.6
111913530	11.5	89	0	1
111913560	11.3	89	0	1.4
111913590	11.3	90	0	1.5
111913620	11.2	91	0	1.6
111913650	11.1	91	0	1.3
111913680	11.1	92	0.6	1.2
111913710	10.8	92	0.6	1.4
111913740	10.7	93	0.3	1.1
111913770	10.5	93	0	1
111913800	10.5	93	0.1	0.7
111913830	10.4	92	0	1.6
111913860	10.3	92	0	1.2
111913890	10.3	93	0	1.1
