min1800	t2m	rh	padavine	veter_hitrost
112021920	6.6	79	0	2.9
112021950	6.5	80	0	4.1
112021980	6.2	85	0.1	2.5
112022010	6	89	0	0.7
112022040	5.7	92	0.7	1.6
112022070	6	92	0.2	2.7
112022100	5.8	92	0	1.8
112022130	5.4	93	0	1
112022160	5.3	94	0	1.1
112022190	5	93	0	0.4
112022220	4.7	93	0	0.3
112022250	4.3	94	0	0.6
112022280	4	95	0	0.2
112022310	3.7	96	0	1
112022340	3.4	95	0	1.2
112022370	3	95	0	0.5
112022400	2.7	96	0	0.7
112022430	2.2	96	0	0.9
112022460	1.8	97	0	0.7
112022490	2.2	97	0	1.1
112022520	2.8	97	0	0.8
112022550	3.4	96	0	0.7
112022580	3.6	95	0	0.6
112022610	4	94	0	0.8
112022640	4.5	92	0	0.8
112022670	5.8	88	0	1.2
112022700	6.9	83	0	1.1
112022730	8.2	78	0	1.4
112022760	8.7	77	0	1.3
112022790	8.9	75	0	2.5
112022820	9.3	70	0	0.9
112022850	9.8	61	0	1.4
112022880	9.1	63	0	0.9
112022910	7.6	72	0	0.7
112022940	6.9	77	0	1
112022970	6.1	80	0	0.6
112023000	5.4	82	0	0.8
112023030	4.8	80	0	1.5
112023060	6.5	54	0	2.7
112023090	6	59	0	0.9
112023120	4.5	70	0	0.8
112023150	3.4	77	0	0.8
112023180	3.6	76	0	1.4
112023210	3.6	75	0	1.8
112023240	4.1	76	0	2.2
112023270	3.8	78	0	1.9
112023300	3.5	79	0	1.3
112023330	2.7	82	0	0.2
