min1800	t2m	rh	padavine	veter_hitrost
111875040	10.5	91	0	0.5
111875070	10.2	91	0	0.2
111875100	10	93	0	0.7
111875130	10.1	94	0	0.7
111875160	9.6	93	0	0.2
111875190	9.4	94	0	0.3
111875220	9.2	95	0	0.3
111875250	8.9	95	0	0.3
111875280	8.6	95	0	0.5
111875310	8.1	95	0	0.3
111875340	7.9	96	0	0.2
111875370	7.7	97	0	0.1
111875400	7.7	97	0	0.4
111875430	7.9	97	0	0.6
111875460	8	97	0	0.4
111875490	9	96	0	0.6
111875520	10.3	89	0	0.9
111875550	11.5	84	0	1
111875580	12.1	81	0	1.2
111875610	13.6	76	0	0.9
111875640	15	71	0	1.1
111875670	16.5	64	0	1.1
111875700	17.7	60	0	1.1
111875730	18.8	58	0	1.1
111875760	19.7	56	0	1.4
111875790	20.6	53	0	1.7
111875820	21.2	54	0	1.6
111875850	21.7	53	0	2
111875880	22.1	50	0	1.4
111875910	22.4	49	0	1.6
111875940	22.6	48	0	1.1
111875970	23	47	0	1.5
111876000	22.4	48	0	1.7
111876030	22.5	49	0	1.6
111876060	22	50	0	1.3
111876090	21	55	0	1.1
111876120	20	59	0	1.1
111876150	18.9	62	0	0.6
111876180	17.7	68	0	0.3
111876210	16.8	74	0	0.2
111876240	16.5	79	0	0.8
111876270	16.1	80	0	0.6
111876300	15.6	82	0	0.5
111876330	15	85	0	0.7
111876360	14.6	87	0	0.9
111876390	14.3	88	0	0.3
111876420	14.1	90	0	0.8
111876450	13.7	89	0	0.3
