min1800	t2m	rh	padavine	veter_hitrost
111591360	5.2	79	0	0.9
111591390	4.6	81	0	0.9
111591420	4.3	84	0	0.9
111591450	4.3	83	0	0.8
111591480	4.5	82	0	1
111591510	4.1	82	0	1.1
111591540	3.6	85	0	0.8
111591570	3.2	86	0	0.5
111591600	3	88	0	0.6
111591630	2.6	88	0	0.6
111591660	2.4	89	0	0.4
111591690	2.4	89	0	0.6
111591720	2.3	90	0	0.6
111591750	2.1	90	0	0.8
111591780	1.9	90	0	0.7
111591810	2	90	0	0.7
111591840	2.4	89	0	0.6
111591870	2.9	86	0	0.5
111591900	3.5	84	0	0.7
111591930	4.5	80	0	0.5
111591960	5.3	72	0	1.1
111591990	6.4	60	0	1.2
111592020	7.6	53	0	1.4
111592050	8.4	50	0	1.4
111592080	9.1	47	0	1.4
111592110	9.7	45	0	1.3
111592140	10.3	41	0	1.1
111592170	10.5	42	0	1.2
111592200	11.4	41	0	1.3
111592230	11.7	40	0	1.5
111592260	11.6	39	0	1.3
111592290	11.3	39	0	1.5
111592320	11.3	39	0	1.3
111592350	11.2	38	0	1.8
111592380	11	38	0	1.7
111592410	10.5	37	0	2.1
111592440	10	37	0	1.6
111592470	9.4	40	0	1.1
111592500	8.7	42	0	1
111592530	8.3	44	0	0.9
111592560	7.5	47	0	0.6
111592590	7	50	0	0.9
111592620	6.3	52	0	0.9
111592650	6	53	0	1
111592680	5.8	54	0	0.8
111592710	5.6	56	0	0.7
111592740	5.6	58	0	0.6
111592770	5.6	56	0	0.6
