min1800	t2m	rh	padavine	veter_hitrost
111716640	14.8	88	0	0
111716670	14.2	90	0	0.2
111716700	13.9	91	0	0
111716730	13.9	92	0	0.1
111716760	13.8	92	0	0.3
111716790	13.6	92	0	0
111716820	13.2	92	0	0
111716850	12.9	93	0	0.2
111716880	12.4	93	0	0.3
111716910	12.2	94	0	0.5
111716940	12	94	0	0.1
111716970	12.3	94	0	0
111717000	13.6	89	0	0.3
111717030	14.2	85	0	0.9
111717060	14.9	83	0	0.8
111717090	15.8	80	0	0.7
111717120	16.9	76	0	0.3
111717150	18.6	70	0	0.3
111717180	19.9	63	0	0.3
111717210	21.1	60	0	0.8
111717240	21.8	56	0	0.8
111717270	22.9	49	0	1.4
111717300	23.7	44	0	1.6
111717330	24.4	37	0	1
111717360	25.4	33	0	1.6
111717390	25.9	30	0	1
111717420	26.2	31	0	2
111717450	26.1	34	0	3.3
111717480	26.2	32	0	2.9
111717510	26	32	0	2
111717540	25.6	33	0	2.3
111717570	25.9	35	0	3.1
111717600	25.9	34	0	3
111717630	26.1	37	0	2.8
111717660	26.3	37	0	2.9
111717690	26	38	0	3.2
111717720	24.6	41	0	3.5
111717750	22.8	44	0	4
111717780	22.3	47	0	1.9
111717810	20.5	58	0	1.5
111717840	18.9	64	0	2.4
111717870	18.4	65	0	1.6
111717900	18.2	66	0	0.7
111717930	18.2	68	0	1.2
111717960	17.9	68	0	0.7
111717990	17.9	69	0	1.7
111718020	17.5	72	0	1.5
111718050	17	75	0	0.8
