min1800	t2m	rh	padavine	veter_hitrost
111841920	22.9	63	0	0.9
111841950	22.1	66	0	0.3
111841980	21.5	68	0	0.8
111842010	21.1	71	0	0.5
111842040	20.6	73	0	0.2
111842070	20.3	75	0	0.7
111842100	20	76	0	0.6
111842130	19.4	79	0	0.2
111842160	19.2	80	0	0.6
111842190	19.1	81	0	0.9
111842220	18.6	83	0	0.7
111842250	18.1	85	0	0.6
111842280	18	86	0	0.3
111842310	18.4	85	0	1.1
111842340	19.1	81	0	1
111842370	20.3	76	0	0.6
111842400	21.7	71	0	1.1
111842430	23	66	0	1.5
111842460	24.4	59	0	1.4
111842490	26.1	51	0	1.8
111842520	27.5	47	0	1.3
111842550	28.6	43	0	1.3
111842580	29.6	40	0	1.5
111842610	30.3	38	0	1.7
111842640	31.2	37	0	1.4
111842670	31.9	36	0	2
111842700	32.7	34	0	1.9
111842730	33.5	31	0	2
111842760	34.2	25	0	4.1
111842790	34.5	24	0	3.6
111842820	34.5	23	0	4.2
111842850	34.4	24	0	3.5
111842880	34.4	25	0	2.9
111842910	34.2	27	0	2.9
111842940	33.6	28	0	3.1
111842970	32.9	29	0	2.6
111843000	31.9	31	0	3
111843030	30.7	34	0	2.5
111843060	29.8	36	0	2
111843090	28.9	38	0	2.1
111843120	28.2	39	0	2.2
111843150	27.5	42	0	1.1
111843180	25.8	46	0	0.1
111843210	24.9	49	0	1.2
111843240	24.4	51	0	1.1
111843270	23.7	54	0	0.8
111843300	23.2	56	0	0.6
111843330	22.9	59	0	0.7
