min1800	t2m	rh	padavine	veter_hitrost
111889440	17.6	87	0	0.9
111889470	17.1	89	0	0.7
111889500	16.7	91	0	0.9
111889530	16.5	92	0	1.2
111889560	16.3	92	0	1.2
111889590	16.1	93	0	1.3
111889620	16.2	94	0	0.7
111889650	16.4	93	0	1
111889680	16.6	93	0	0.7
111889710	16.7	93	0	0.3
111889740	16.8	93	0	0.8
111889770	17	92	0	0.8
111889800	17	92	0	0.7
111889830	17.1	92	0	0.8
111889860	17.3	92	0.3	0.7
111889890	17.5	93	0	0.8
111889920	17.8	93	0.2	1
111889950	18	94	0.8	1
111889980	18	94	1.1	1.2
111890010	18.8	90	0.6	2.5
111890040	19.7	84	1	3.7
111890070	19.2	88	3.5	3.9
111890100	19.6	89	0	1.7
111890130	20.5	86	0	1.8
111890160	21.8	75	0	2
111890190	22.4	64	0	3.6
111890220	23.1	59	0	4.6
111890250	23.7	57	0	4.2
111890280	23.5	55	0	3.9
111890310	24	51	0	3.7
111890340	24.5	49	0	3.7
111890370	24.5	50	0	3.4
111890400	24.2	49	0	3.4
111890430	24	50	0	1.8
111890460	23.1	53	0	1.5
111890490	22	56	0	1.4
111890520	21.2	56	0	1.9
111890550	20.3	58	0	0.9
111890580	20.1	59	0	1.5
111890610	19.9	61	0	1.4
111890640	19.8	67	0	3.7
111890670	19.4	66	0	3.2
111890700	18.8	66	0	1.7
111890730	18.4	68	0	1.6
111890760	18.5	68	0	1.8
111890790	18.6	67	0	1.2
111890820	18.3	68	0	1
111890850	18.1	71	0	0.9
