min1800	t2m	rh	padavine	veter_hitrost
111615840	7.7	81	0	0.7
111615870	7.6	82	0	0.6
111615900	7.4	83	0	0.6
111615930	7.1	85	0	0.3
111615960	6.8	87	0	0.1
111615990	6.5	87	0	0.4
111616020	6.2	88	0	0.5
111616050	5.9	90	0	0.3
111616080	5.7	90	0	0.1
111616110	5.5	91	0	0.4
111616140	5.6	91	0	0.5
111616170	5.2	92	0	0.3
111616200	5.1	92	0	0.4
111616230	5.1	93	0	0.3
111616260	5.4	92	0	0.4
111616290	5.9	90	0	0.6
111616320	6.5	87	0	0.7
111616350	7.4	83	0	0.6
111616380	8.5	76	0	0.4
111616410	9.7	70	0	0.6
111616440	11	65	0	0.8
111616470	12.4	61	0	0.9
111616500	13.4	57	0	1
111616530	14.6	53	0	1.1
111616560	15.2	50	0	1.2
111616590	16.1	47	0	1.2
111616620	16.7	46	0	1.3
111616650	17.1	44	0	0.9
111616680	17.7	43	0	1.2
111616710	18.2	42	0	1.3
111616740	18.1	42	0	0.9
111616770	17.5	43	0	0.4
111616800	17.7	44	0	0.6
111616830	18.5	42	0	0.9
111616860	18.4	42	0	1.4
111616890	18.1	43	0	1.3
111616920	17.5	44	0	0.9
111616950	16.4	47	0	0.7
111616980	15.3	52	0	0.8
111617010	14.6	55	0	0.8
111617040	13.6	60	0	0.6
111617070	12.6	64	0	0.6
111617100	12	67	0	0.5
111617130	11.6	69	0	1
111617160	11	71	0	0.7
111617190	10.6	72	0	1.3
111617220	10.2	74	0	1.2
111617250	9.8	76	0	1
