min1800	t2m	rh	padavine	veter_hitrost
111708000	16.3	84	0	1.6
111708030	16.3	82	0	1.4
111708060	15.9	85	0	0.3
111708090	15.4	87	0	1.1
111708120	14.9	86	0	0.4
111708150	14.4	90	0	0.3
111708180	14.2	93	0	0.1
111708210	13.8	94	0	0
111708240	13.5	95	0	0
111708270	13.5	96	0	0.6
111708300	13.6	96	0	0.5
111708330	13.6	96	0	0.1
111708360	14	96	0	0.2
111708390	14.2	94	0	0.3
111708420	15.4	91	0	0.1
111708450	16.3	86	0	0
111708480	17.5	82	0	0.3
111708510	19.4	74	0	0.1
111708540	21.3	67	0	0.7
111708570	22.7	59	0	0.5
111708600	24.4	54	0	0.8
111708630	25.6	46	0	2.1
111708660	25.4	46	0	3
111708690	26	42	0	5
111708720	25	43	0	5.2
111708750	22.5	49	0	5.2
111708780	21.1	58	0	2
111708810	22.4	55	0	2.2
111708840	24.7	49	0	2.8
111708870	25.7	45	0	2.4
111708900	26.2	40	0	2.5
111708930	25.6	40	0	5.1
111708960	18.3	71	1.7	3.5
111708990	17.6	79	0.1	1.3
111709020	18	78	0	1.8
111709050	18.3	77	0	1.9
111709080	18.2	78	0	0.3
111709110	18.2	79	0	0.5
111709140	17.9	82	0	0.7
111709170	17.4	84	0	0.6
111709200	16.7	86	0	0.5
111709230	16.5	90	0	0.5
111709260	16.5	91	0	0.2
111709290	16.2	92	0	0.2
111709320	15.6	92	0	0.3
111709350	15.1	94	0	0.3
111709380	14.8	96	0	0.2
111709410	14.7	96	0	0.2
