min1800	t2m	rh	padavine	veter_hitrost
111562560	-7.3	82	0.1	0.4
111562590	-7.3	82	0	0.6
111562620	-7.4	82	0	0.7
111562650	-7.4	82	0	0.9
111562680	-7.4	82	0	0.8
111562710	-7.5	82	0	0.6
111562740	-7.8	81	0	0.7
111562770	-7.9	82	0.1	0.6
111562800	-8.2	84	0	0.4
111562830	-8.3	87	0	0.3
111562860	-8.1	87	0	0.6
111562890	-7.9	85	0	0.5
111562920	-8	85	0	0.8
111562950	-8.3	86	0	0.9
111562980	-8.3	86	0	0.7
111563010	-8.3	85	0	1
111563040	-8.2	86	0	1.2
111563070	-7.9	85	0	1.4
111563100	-7.6	84	0	1.3
111563130	-6.7	80	0	1.5
111563160	-5.7	72	0	1.3
111563190	-5	68	0	1.6
111563220	-4.8	66	0	1.6
111563250	-4.2	64	0	2
111563280	-4	63	0	1.6
111563310	-3.3	61	0	1.8
111563340	-3	60	0	1.8
111563370	-2.5	57	0	1.5
111563400	-2.1	54	0	1.5
111563430	-2.2	54	0	1.2
111563460	-1.6	52	0	1.3
111563490	-1.5	52	0	1.6
111563520	-1.5	53	0	1.4
111563550	-2	56	0	1.6
111563580	-2.4	58	0	1.5
111563610	-2.8	61	0	1.3
111563640	-3.1	63	0	1.4
111563670	-3.4	66	0	1.8
111563700	-3.7	67	0	0.7
111563730	-3.9	70	0	0.7
111563760	-4	70	0	1.5
111563790	-4.2	71	0	0.7
111563820	-4.4	72	0	0.4
111563850	-4.5	75	0	0.7
111563880	-4.8	76	0	0.3
111563910	-5.4	79	0	0.9
111563940	-6.1	82	0	0.7
111563970	-6.5	83	0	0.5
