min1800	t2m	rh	padavine	veter_hitrost
111924000	9.3	95	0	0.5
111924030	9	96	0	0.5
111924060	8.6	96	0	0.8
111924090	8	96	0	0.3
111924120	7.7	96	0	0.3
111924150	7.5	97	0	0.7
111924180	7.4	98	0	0.2
111924210	7.7	98	0	0.4
111924240	7.7	98	0	0.6
111924270	7.7	98	0	0.9
111924300	7.7	98	0	0.3
111924330	7.8	99	0	0.2
111924360	7.8	99	0	0.5
111924390	7.7	99	0	0.7
111924420	7.6	99	0	1.2
111924450	7.4	99	0	0.9
111924480	7.5	99	0	0.8
111924510	7.6	99	0	0.8
111924540	7.8	99	0	0.5
111924570	8.1	99	0	0.4
111924600	8.6	97	0	0.7
111924630	9.3	92	0	0.5
111924660	11.4	84	0	0.8
111924690	13	75	0	0.8
111924720	14.2	71	0	0.9
111924750	15.5	66	0	0.8
111924780	16	64	0	0.9
111924810	17.4	61	0	0.9
111924840	18.5	58	0	0.6
111924870	19.1	56	0	0.7
111924900	19.5	56	0	0.9
111924930	19.9	55	0	0.6
111924960	19.7	57	0	0.7
111924990	18.6	62	0	1.1
111925020	17.4	67	0	0.7
111925050	16.1	74	0	0.5
111925080	14.9	79	0	0.5
111925110	14	84	0	0.8
111925140	13.5	87	0	1
111925170	13	90	0	0.3
111925200	12.7	92	0	0.9
111925230	12.3	91	0	0.6
111925260	11.7	93	0	0.5
111925290	11.4	94	0	0.9
111925320	11.1	94	0	0.6
111925350	10.8	95	0	0.7
111925380	10.6	96	0	0.2
111925410	10.4	97	0	0.5
