min1800	t2m	rh	padavine	veter_hitrost
111847680	18.1	81	0	0.4
111847710	17.9	81	0	0.6
111847740	17.3	83	0	0.5
111847770	17	83	0	0.2
111847800	16.7	84	0	0.4
111847830	16.4	86	0	0.3
111847860	16.2	88	0	0.8
111847890	15.8	89	0	0.6
111847920	15.4	90	0	0.3
111847950	15.3	91	0	0.3
111847980	15.1	92	0	0.4
111848010	15	92	0	0.4
111848040	15.2	89	0	0.6
111848070	15.3	90	0	1
111848100	15.9	88	0	1
111848130	17	83	0	0.3
111848160	18.3	78	0	0.6
111848190	19.3	73	0	0.6
111848220	20.4	66	0	0.5
111848250	21.8	62	0	0.9
111848280	23.1	57	0	1
111848310	24.2	53	0	1.2
111848340	25.2	51	0	0.8
111848370	26.6	48	0	1.3
111848400	26.9	45	0	1.7
111848430	27.1	45	0	1.7
111848460	27.2	43	0	2.2
111848490	27.6	42	0	2.1
111848520	27.6	43	0	2.3
111848550	28	43	0	2
111848580	27.8	41	0	1.9
111848610	28.4	39	0	1.8
111848640	28.3	39	0	2
111848670	28.1	39	0	1.9
111848700	28	38	0	1.5
111848730	27.8	37	0	1.8
111848760	27.1	39	0	1.3
111848790	26.2	42	0	0.9
111848820	25	46	0	0.5
111848850	23.6	51	0	0.7
111848880	22.9	59	0	1.4
111848910	21.9	64	0	0.9
111848940	21	68	0	0.6
111848970	20.7	69	0	1.2
111849000	20.2	70	0	1.5
111849030	19.7	72	0	1.2
111849060	18.9	76	0	0.3
111849090	18.3	80	0	0.2
