min1800	t2m	rh	padavine	veter_hitrost
111571200	1.3	73	0	0.7
111571230	0.7	75	0	0.6
111571260	0.1	77	0	0.6
111571290	-0.3	78	0	0.5
111571320	-0.7	78	0	0.4
111571350	-1.1	80	0	0.3
111571380	-1.2	81	0	0.7
111571410	-1.3	81	0	0.6
111571440	-1.2	80	0	1
111571470	-1.2	80	0	1.1
111571500	-1	81	0	0.6
111571530	-0.6	80	0	0.4
111571560	-0.3	78	0	0.7
111571590	-0.4	77	0	0.8
111571620	-0.5	78	0	0.5
111571650	-0.2	77	0	0.7
111571680	-0.2	76	0	1
111571710	-0.3	76	0	0.9
111571740	0	75	0	0.7
111571770	0.5	73	0	0.8
111571800	0.8	72	0	0.7
111571830	1.6	69	0	0.6
111571860	2.6	65	0	0.9
111571890	3.3	63	0	1
111571920	4.2	64	0	1.1
111571950	5.9	71	0	2.5
111571980	6.6	72	0	2.9
111572010	7.4	72	0	3.2
111572040	7.5	71	0	3.9
111572070	7.2	74	0	3.5
111572100	6.7	80	0	3.5
111572130	6.7	80	0	2.3
111572160	7.2	75	0	2
111572190	7.4	73	0	1
111572220	7.2	73	0	1.4
111572250	6.9	74	0	1.8
111572280	6.7	75	0	1.8
111572310	6.6	75	0	1
111572340	6.5	75	0	1
111572370	6.3	77	0	0.9
111572400	5.8	81	0.4	0.5
111572430	5.3	85	0.1	0.9
111572460	5	87	0.2	0.7
111572490	4.7	90	0.1	1.1
111572520	4.6	91	0.1	0.7
111572550	4.5	92	0.1	0.5
111572580	4.3	92	0.2	0.3
111572610	4.2	93	0.7	1
