min1800	t2m	rh	padavine	veter_hitrost
111767040	23.2	78	0	0.3
111767070	22.6	87	0	1
111767100	22.2	90	0	0.5
111767130	21.8	91	0	0.6
111767160	21.5	92	0	1.1
111767190	21	93	0	0.8
111767220	20.6	94	0	0.9
111767250	20.4	93	0	0.4
111767280	20.1	93	0	0.1
111767310	19.7	91	0	0.3
111767340	19.7	94	0	0.5
111767370	19.4	95	0	1.4
111767400	19.6	96	0	0.7
111767430	20	94	0	0.8
111767460	21.3	89	0	0.5
111767490	23.1	77	0	0.6
111767520	24.2	69	0	1
111767550	25.1	64	0	1.1
111767580	25.9	60	0	1.3
111767610	26.7	56	0	1.7
111767640	27.2	54	0	1.2
111767670	27.9	52	0	2.2
111767700	28.5	50	0	1.9
111767730	28.9	47	0	1.9
111767760	29.6	44	0	1.9
111767790	30	42	0	1.3
111767820	30.3	41	0	1.4
111767850	30.6	40	0	1.6
111767880	31.3	38	0	0.9
111767910	32	34	0	1.4
111767940	32.3	34	0	1.4
111767970	32.3	36	0	2.5
111768000	32.4	35	0	1.7
111768030	32.2	36	0	2
111768060	32.2	37	0	1.5
111768090	31.7	38	0	1.6
111768120	31	41	0	2.2
111768150	29.6	50	0	1.7
111768180	29.1	50	0	1.5
111768210	28.7	51	0	1
111768240	28.2	53	0	0.4
111768270	27.4	58	0	0.1
111768300	26.6	65	0	0
111768330	26.1	66	0	0.3
111768360	25.7	63	0	0.6
111768390	25.3	64	0	0.3
111768420	25.1	66	0	0.3
111768450	24.5	69	0	0.6
