min1800	t2m	rh	padavine	veter_hitrost
111761280	23.8	61	0	1.9
111761310	23.5	61	0	1.8
111761340	23.5	63	0	1.6
111761370	23.7	63	0	2.4
111761400	23.7	62	0	1.9
111761430	23.4	63	0	1.8
111761460	23.3	62	0	1.2
111761490	22.4	69	0	0.9
111761520	21.6	75	0	0.5
111761550	20.6	80	0	0.3
111761580	20.2	82	0	0.1
111761610	20.7	81	0	0.4
111761640	21.6	76	0	0.3
111761670	22.5	73	0	0.5
111761700	23.7	68	0	0.8
111761730	24.1	67	0	1.3
111761760	24.9	65	0	0.8
111761790	26.2	60	0	0.8
111761820	27.4	56	0	0.6
111761850	29.2	51	0	1.3
111761880	30.3	48	0	1.6
111761910	31	47	0	2.9
111761940	32	45	0	3.9
111761970	32.3	43	0	4.5
111762000	32.7	42	0	4
111762030	33	41	0	4.2
111762060	33	40	0	3.7
111762090	33.3	39	0	4.2
111762120	33.2	38	0	4
111762150	33.6	35	0	4.8
111762180	33.5	34	0	3.9
111762210	33.5	35	0	4.1
111762240	33.5	34	0	4.2
111762270	33.3	36	0	3.6
111762300	33.1	37	0	3.4
111762330	32.8	39	0	2.4
111762360	32.3	40	0	2.5
111762390	31.8	41	0	2
111762420	30.8	44	0	2.2
111762450	29.9	46	0	1.7
111762480	29.1	47	0	1.6
111762510	28.5	49	0	2.1
111762540	27.5	52	0	1.6
111762570	26.7	56	0	2.1
111762600	26.2	57	0	1.9
111762630	25.6	59	0	1.1
111762660	25	62	0	1.1
111762690	24.4	65	0	0.2
