min1800	t2m	rh	padavine	veter_hitrost
111972960	9	93	0	0.6
111972990	9	93	0	0.5
111973020	9.1	92	0	0.3
111973050	9.1	92	0	0.8
111973080	8.9	92	0	0.6
111973110	8.9	92	0	0.6
111973140	8.9	92	0	0.3
111973170	8.8	92	0	0.4
111973200	8.9	93	0	0.6
111973230	8.9	93	0	0.4
111973260	8.8	94	0	0.9
111973290	8.6	92	0	0.8
111973320	8.5	91	0	0.6
111973350	8.5	91	0	0.4
111973380	8.5	93	0	0.6
111973410	8.4	93	0	0.9
111973440	8.4	93	0	1
111973470	8.4	93	0	1
111973500	8.5	93	0	0.8
111973530	8.5	92	0	1.5
111973560	8.6	92	0	0.9
111973590	8.8	91	0	1.1
111973620	9.1	89	0	0.8
111973650	9.5	86	0	0.3
111973680	9.8	85	0	0.4
111973710	10.3	82	0	0.4
111973740	11.2	79	0	0.9
111973770	11.5	77	0	1.4
111973800	11.5	78	0	1.3
111973830	11.6	78	0	0.8
111973860	11.6	78	0	0.8
111973890	11.4	79	0	1.4
111973920	11	80	0	1.5
111973950	10.8	81	0	1
111973980	10.4	82	0	0.3
111974010	9.7	85	0	0.2
111974040	9.4	87	0	0
111974070	9.4	89	0	0
111974100	9	90	0	0.5
111974130	8.7	92	0	0.5
111974160	8.3	93	0	0.2
111974190	7.4	94	0	0.6
111974220	6.8	94	0	0
111974250	6.8	96	0	0.3
111974280	7.1	96	0	0.3
111974310	7.2	96	0	0.6
111974340	6.8	96	0	0.7
111974370	6.5	96	0	0.1
