min1800	t2m	rh	padavine	veter_hitrost
111697920	7	86	0	2
111697950	7	85	0	1.9
111697980	7	85	0	2
111698010	7	83	0	1.5
111698040	6.8	84	0	1.6
111698070	6.7	81	0	0.8
111698100	6.2	82	0	1
111698130	5.9	83	0	1
111698160	5.7	82	0	1.6
111698190	5.5	82	0	1.6
111698220	5.2	85	0	2.3
111698250	5.6	83	0	2.5
111698280	6.5	76	0	2.6
111698310	7.5	70	0	2.4
111698340	8.8	64	0	2.2
111698370	10	59	0	2.1
111698400	11.3	56	0	2
111698430	12.3	49	0	1.9
111698460	13.3	38	0	1.4
111698490	14	34	0	1.7
111698520	14.5	32	0	2.6
111698550	14.8	31	0	2.3
111698580	15.2	31	0	2
111698610	15.6	31	0	2.1
111698640	15.9	30	0	2
111698670	16.3	29	0	1.6
111698700	16.2	30	0	1.6
111698730	16	30	0	2.2
111698760	16.6	29	0	1.4
111698790	17.2	28	0	1.6
111698820	17.1	28	0	1.8
111698850	17.1	28	0	1.3
111698880	16.9	29	0	1.8
111698910	17.2	27	0	2.3
111698940	16.5	31	0	2.1
111698970	16.8	31	0	2.7
111699000	16.7	32	0	2.5
111699030	15.9	33	0	2.3
111699060	15.2	35	0	1.9
111699090	14.5	38	0	1.5
111699120	13.5	42	0	1.5
111699150	12.5	46	0	1.1
111699180	11.6	50	0	1.6
111699210	11.1	50	0	0.9
111699240	10.6	51	0	0.2
111699270	9.6	58	0	0.2
111699300	8.9	61	0	0.3
111699330	8.3	65	0	0.4
