min1800	t2m	rh	padavine	veter_hitrost
111827520	19.8	59	0	0.9
111827550	19.4	61	0	1.5
111827580	19.2	61	0	1.1
111827610	19.1	62	0	0.8
111827640	19	62	0	0.9
111827670	18.4	64	0	0.6
111827700	17.8	67	0	0.5
111827730	17.5	70	0	0.9
111827760	17.3	71	0	0.6
111827790	16.8	74	0	0.6
111827820	16.3	77	0	0.5
111827850	16	78	0	0.5
111827880	16.1	77	0	0.6
111827910	16.6	73	0	0.8
111827940	17.4	70	0	0.7
111827970	18.6	66	0	1
111828000	19.9	61	0	0.9
111828030	20.8	57	0	0.5
111828060	21.7	53	0	0.9
111828090	22.9	48	0	1.3
111828120	24	44	0	1
111828150	24.7	42	0	1
111828180	25.7	40	0	1.1
111828210	26.6	39	0	1.5
111828240	27.2	39	0	1.3
111828270	28.1	38	0	1.4
111828300	29.3	36	0	1.2
111828330	29.9	35	0	2.1
111828360	30.5	35	0	2.3
111828390	31.5	34	0	1.9
111828420	31.6	34	0	3
111828450	31.9	33	0	3.6
111828480	31.7	33	0	3.5
111828510	31.6	33	0	2.7
111828540	31.4	34	0	3.4
111828570	30.8	36	0	2.9
111828600	30.1	37	0	3
111828630	28.9	40	0	3.5
111828660	27.9	42	0	3.2
111828690	27.1	45	0	3.2
111828720	26.5	46	0	2.7
111828750	25.6	49	0	2.2
111828780	25	51	0	2
111828810	24.8	52	0	2.7
111828840	24.6	53	0	2.3
111828870	24.3	54	0	2.4
111828900	23.8	56	0	2.5
111828930	23.7	57	0	2.5
