min1800	t2m	rh	padavine	veter_hitrost
111798720	18.3	92	0	0.2
111798750	18.2	92	0	0
111798780	18	92	0	0.1
111798810	17.8	93	0	0.2
111798840	17.7	94	0	0.4
111798870	17.5	94	0	0.9
111798900	17.5	94	0	0.1
111798930	17.7	94	0	0.3
111798960	17.6	94	0	0.7
111798990	17.6	94	0	0.4
111799020	17.7	93	0	0.3
111799050	17.8	93	0	0.3
111799080	18	93	0	0.6
111799110	18.3	93	0	0.1
111799140	18.6	92	0	0.9
111799170	18.9	91	0	0.9
111799200	19.2	89	0	0.5
111799230	20.3	85	0	0.5
111799260	21.6	79	0	0.8
111799290	22.7	73	0	1.3
111799320	22.9	72	0	1.1
111799350	23.8	69	0	1.1
111799380	24.7	64	0	0.8
111799410	24.9	63	0	0.9
111799440	25.2	60	0	1.4
111799470	25	61	0	1.1
111799500	25.4	60	0	1.1
111799530	26.1	60	0	1.2
111799560	27.1	58	0	0.9
111799590	27.3	55	0	0.6
111799620	27.3	55	0	0.9
111799650	27.6	55	0	1.1
111799680	28.1	52	0	1.7
111799710	28.3	51	0	2.2
111799740	28.4	49	0	1.6
111799770	28.3	48	0	1
111799800	28.2	49	0	0.9
111799830	28	50	0	1.2
111799860	27.4	52	0	0.9
111799890	26.8	55	0	0.6
111799920	25.8	60	0	0.2
111799950	24.7	65	0	0.3
111799980	23.8	70	0	0.5
111800010	23.1	74	0	0.3
111800040	22.7	77	0	0.4
111800070	22.5	77	0	0.5
111800100	22.1	79	0	0.1
111800130	21.6	81	0	0.2
