min1800	t2m	rh	padavine	veter_hitrost
111807360	19.9	75	0	0.2
111807390	19.9	74	0	0.7
111807420	19.5	75	0	0.5
111807450	19.1	78	0	0.4
111807480	18.7	80	0	0.3
111807510	18.5	80	0	0.4
111807540	18.1	81	0	0
111807570	17.9	83	0	0.3
111807600	17.4	85	0	0.3
111807630	17	87	0	0
111807660	16.8	87	0	0.3
111807690	16.9	85	0	1
111807720	17.3	83	0	0.3
111807750	18.8	78	0	0.1
111807780	19.7	75	0	0.3
111807810	20.5	71	0	0.3
111807840	21.4	67	0	0.4
111807870	22.4	62	0	0.3
111807900	23.9	59	0	0.7
111807930	24.9	56	0	0.8
111807960	25.7	50	0	1
111807990	26.8	45	0	1.4
111808020	27.2	44	0	1.9
111808050	27.8	45	0	1.8
111808080	28.5	40	0	2.4
111808110	28.9	38	0	1.3
111808140	29.4	36	0	2.4
111808170	30	35	0	2.4
111808200	29.7	36	0	2.7
111808230	30.1	36	0	2
111808260	30.1	36	0	2
111808290	30.1	36	0	2
111808320	30.2	36	0	2.7
111808350	30.3	35	0	2.2
111808380	30	34	0	2.6
111808410	29.7	35	0	3
111808440	29.4	36	0	2.7
111808470	29	38	0	2.6
111808500	28.1	40	0	1.8
111808530	27.3	42	0	1.3
111808560	26.4	44	0	2
111808590	25.6	46	0	1.3
111808620	24.8	50	0	1.3
111808650	23.9	55	0	0.6
111808680	22.9	58	0	0.6
111808710	22.4	61	0	0.6
111808740	21.9	63	0	1.1
111808770	21.4	64	0	0.6
