min1800	t2m	rh	padavine	veter_hitrost
111852000	14.5	92	1.2	2.1
111852030	14.5	92	1.7	2.5
111852060	14.2	92	2.3	3.2
111852090	14.4	91	0	2.2
111852120	14.2	93	4.6	1.8
111852150	14.1	93	0	1.5
111852180	14.3	94	0	1.1
111852210	14.3	94	0	1.5
111852240	14.1	94	0	1.8
111852270	14.2	95	0	2.5
111852300	14.3	95	0	2
111852330	14.3	95	0	1.5
111852360	14.2	95	0	1.6
111852390	14.2	93	0	0.8
111852420	14.4	93	0	1.3
111852450	14.4	93	0	1.3
111852480	14.4	92	0	1.1
111852510	14.5	92	0	1.3
111852540	14.6	90	0	1.3
111852570	14.8	89	0.1	1.1
111852600	14.9	88	0	0.9
111852630	15.2	87	0	0.9
111852660	15.2	87	0	1
111852690	15.1	90	0.1	2
111852720	15.2	90	0.1	1.1
111852750	15.4	87	0.3	0.7
111852780	15.5	88	0	1.2
111852810	15.6	88	0	1.1
111852840	15.6	87	0.1	0.9
111852870	15.6	89	0.1	1.3
111852900	15.7	90	0.3	1.7
111852930	15.8	92	1	0.7
111852960	15.8	92	0.3	0.9
111852990	16.1	90	0.1	0.6
111853020	16.3	91	0	0.5
111853050	16.1	92	1.1	0.9
111853080	15.8	94	0.6	1.5
111853110	15.7	94	1.4	1.6
111853140	15.5	94	3.7	0.7
111853170	15.5	95	4	0.3
111853200	15.5	96	2	1.3
111853230	15.5	96	1.9	0.9
111853260	15.4	96	1.6	1.4
111853290	15.3	96	0.3	1.5
111853320	15.3	96	0	1.1
111853350	15.3	96	0	1.5
111853380	15.2	96	0.1	1.3
111853410	15.3	96	0	0.9
