min1800	t2m	rh	padavine	veter_hitrost
111896640	15.7	94	0	0.8
111896670	15.6	94	0	0.6
111896700	15.6	94	0	0.6
111896730	15.4	94	0	1.1
111896760	15.3	95	0	0.6
111896790	15.3	95	0	0.3
111896820	15.4	94	0	0.6
111896850	15.3	94	0	1.1
111896880	15.3	93	0	1.2
111896910	15.1	91	0	0.7
111896940	15.1	90	0	1.2
111896970	15	91	0	1.1
111897000	14.9	91	0	1
111897030	15	90	0	0.7
111897060	15.2	90	0	0.7
111897090	15.5	88	0	0.6
111897120	15.8	89	0	0.7
111897150	15.8	87	0	0.9
111897180	16.1	87	0	0.2
111897210	16.5	85	0	0.4
111897240	16.6	84	0	0.3
111897270	16.8	84	0.1	0.3
111897300	17	83	0	0.2
111897330	17.4	84	0.1	0.3
111897360	17.6	84	0	0.8
111897390	17.4	85	0	2
111897420	17.1	83	0	2.9
111897450	16.6	83	0.1	3.3
111897480	16.6	83	0	2.2
111897510	17.2	82	0	2.1
111897540	17.3	81	0	1.6
111897570	17	81	0	1.7
111897600	16.9	81	0	1.5
111897630	16.7	84	0	2
111897660	16.5	83	0	1.4
111897690	16.2	84	0	1.5
111897720	15.8	83	0	1.5
111897750	15.8	82	0	1.3
111897780	15.7	82	0	0.9
111897810	15.6	83	0	0.6
111897840	15.6	84	0	0.5
111897870	15.5	84	0	0.6
111897900	15.3	85	0	0.7
111897930	15.1	86	0	0.6
111897960	14.9	87	0	0.4
111897990	14.7	88	0	0.1
111898020	14.5	89	0	0.3
111898050	14.6	89	0	0.8
