min1800	t2m	rh	padavine	veter_hitrost
111657600	9	70	0	0.5
111657630	8.8	72	0	0.9
111657660	8.8	72	0	1.1
111657690	8.7	75	0	0.2
111657720	8.5	78	0	0.4
111657750	8	82	0	0.8
111657780	7.7	85	0.1	1.1
111657810	7.4	86	0	1.1
111657840	7.3	87	0.1	0.7
111657870	7.3	86	0.2	0.3
111657900	7.2	86	0	0.6
111657930	7.3	88	0	0.8
111657960	7.4	89	0	0.7
111657990	7.5	88	0	0.9
111658020	7.5	86	0	1.2
111658050	8	84	0	1.1
111658080	9.4	80	0	1.6
111658110	10.4	73	0	1.6
111658140	10.4	71	0	1.5
111658170	10.8	69	0	1.9
111658200	11.2	69	0	1.4
111658230	11.4	71	0.1	1.7
111658260	12.6	64	0	2.3
111658290	13.1	65	0	3.2
111658320	13.1	63	0	2.8
111658350	12.9	62	0	1.8
111658380	13.2	55	0	1.9
111658410	14.1	53	0	2.8
111658440	12.9	58	0	3.7
111658470	13.4	56	0	1.8
111658500	14	53	0	1.8
111658530	15.9	43	0	3.1
111658560	16	41	0	4.1
111658590	15.1	46	0	4.3
111658620	14.5	50	0	4.9
111658650	14.2	53	0	5.2
111658680	13.2	57	0	4.2
111658710	12.3	62	0	3.5
111658740	11.6	64	0	2.8
111658770	11.3	60	0	2.7
111658800	11.1	59	0	1.8
111658830	10.8	61	0	1.6
111658860	10.3	64	0	0.7
111658890	10	69	0	0.9
111658920	9.9	69	0	1.2
111658950	9.8	72	0	0.9
111658980	9.7	75	0.2	1.6
111659010	9.4	82	0.3	0.9
