min1800	t2m	rh	padavine	veter_hitrost
111687840	15.1	73	0	0.1
111687870	14.7	76	0	0.2
111687900	14.1	79	0	0.1
111687930	13.6	81	0	0.1
111687960	13.3	82	0	0
111687990	13	83	0	0.3
111688020	12.8	84	0	0.4
111688050	12.5	85	0	0.1
111688080	12.2	87	0	0.2
111688110	11.9	87	0	0.3
111688140	11.7	86	0	0.1
111688170	12	86	0	0.2
111688200	12.3	85	0	0.3
111688230	12.7	85	0	0.3
111688260	13.7	81	0	0.2
111688290	14.7	77	0	0.5
111688320	15.4	74	0	0.3
111688350	17	69	0	0.7
111688380	18.2	63	0	0.9
111688410	19.1	59	0	0.5
111688440	20.2	55	0	0.8
111688470	21.2	52	0	0.7
111688500	22.2	50	0	0.9
111688530	23.2	47	0	1.2
111688560	24	46	0	1.3
111688590	24.4	44	0	1.7
111688620	24.9	42	0	1.3
111688650	25.5	39	0	2
111688680	26.1	38	0	2.3
111688710	26.1	37	0	1.6
111688740	26.3	37	0	2
111688770	26.1	37	0	2.5
111688800	26.3	37	0	2.5
111688830	26.3	36	0	2.3
111688860	26.1	36	0	2.4
111688890	25.9	35	0	2
111688920	25.6	37	0	2.3
111688950	25	38	0	2
111688980	24.2	42	0	1.4
111689010	23.1	44	0	1.6
111689040	22.1	47	0	0.7
111689070	21.1	51	0	0.3
111689100	20.1	55	0	0.3
111689130	19.3	59	0	0.2
111689160	18.6	62	0	0.6
111689190	18.1	65	0	0.7
111689220	17.5	68	0	0.8
111689250	16.9	71	0	0.5
