min1800	t2m	rh	padavine	veter_hitrost
111817440	20.4	64	0	0.1
111817470	20.1	68	0	0.1
111817500	19.5	71	0	0
111817530	19.2	71	0	0.2
111817560	19.3	70	0	0
111817590	19.8	69	0	0.1
111817620	19.8	68	0	0.1
111817650	19.6	68	0	0
111817680	19.1	71	0	0.1
111817710	19.2	71	0	0.1
111817740	19.1	71	0	0.1
111817770	19	70	0	0.2
111817800	19.1	68	0	0.3
111817830	19.6	67	0	0.6
111817860	19.8	67	0	0.7
111817890	20.5	65	0	1
111817920	21.1	62	0	0.8
111817950	22.5	54	0	1.4
111817980	23.6	50	0	2.8
111818010	25.2	44	0	3.9
111818040	25.9	40	0	4.6
111818070	25.9	40	0	4.2
111818100	26.3	39	0	4
111818130	26.7	38	0	3.5
111818160	27.1	38	0	3.4
111818190	28	35	0	2.4
111818220	28.6	33	0	2.3
111818250	28.6	34	0	2.8
111818280	28.8	34	0	3
111818310	29.2	34	0	3.1
111818340	29.2	34	0	2.8
111818370	29.2	34	0	2.8
111818400	29.1	35	0	2.8
111818430	29.2	35	0	2.6
111818460	28.9	36	0	2.8
111818490	28.4	38	0	2.8
111818520	27.9	39	0	3.1
111818550	27.2	40	0	3.4
111818580	26.4	42	0	3
111818610	25.6	45	0	2.9
111818640	24.7	48	0	2.6
111818670	23.8	50	0	2.4
111818700	23.3	52	0	2.3
111818730	22.9	52	0	2.5
111818760	22.7	53	0	2.1
111818790	22.4	54	0	1.2
111818820	22	55	0	1.2
111818850	22	55	0	1.1
