min1800	t2m	rh	padavine	veter_hitrost
111686400	14.3	68	0	0.8
111686430	14.1	68	0	0.6
111686460	13.7	72	0	0.4
111686490	13.2	76	0	0.2
111686520	12.7	79	0	0.7
111686550	12.4	81	0	0.3
111686580	12.2	82	0	0
111686610	12	84	0	0.2
111686640	11.6	86	0	0.2
111686670	11.1	88	0	0.1
111686700	10.6	89	0	0.1
111686730	10.6	91	0	0.1
111686760	11.2	88	0	0.1
111686790	12.3	83	0	0.1
111686820	13.2	79	0	0.2
111686850	14.2	74	0	0.5
111686880	15.2	70	0	0.6
111686910	15.9	67	0	0.5
111686940	17	62	0	1.1
111686970	17.9	58	0	0.9
111687000	19.1	54	0	1.1
111687030	20.1	51	0	1.6
111687060	21.1	48	0	1.4
111687090	22.2	43	0	1.5
111687120	22.9	41	0	2
111687150	23.7	39	0	2.3
111687180	24.2	38	0	2.4
111687210	24.5	37	0	2.7
111687240	24.7	36	0	2.2
111687270	25.2	34	0	2.4
111687300	25.3	32	0	3.1
111687330	25.3	32	0	3.4
111687360	25.3	33	0	3.4
111687390	24.7	33	0	2.9
111687420	24.6	35	0	2.4
111687450	24.8	34	0	2.7
111687480	24.5	36	0	2.1
111687510	23.7	39	0	3
111687540	22.4	44	0	2.6
111687570	21.4	48	0	2.2
111687600	20.4	50	0	2.8
111687630	19.5	53	0	2.3
111687660	18.8	56	0	1.7
111687690	18.2	58	0	1.1
111687720	17.7	60	0	1.9
111687750	17.3	62	0	1.3
111687780	16.5	65	0	0.6
111687810	15.9	67	0	0.8
