min1800	t2m	rh	padavine	veter_hitrost
111656160	7.8	55	0	1
111656190	7.6	56	0	0.7
111656220	7.5	57	0	0.7
111656250	7.4	59	0	1
111656280	7.3	60	0	1.4
111656310	7.2	59	0	1
111656340	7.2	58	0	1.2
111656370	7	59	0	1
111656400	6.8	60	0	0.5
111656430	6.7	62	0	0.2
111656460	6.5	62	0	0.5
111656490	6.3	64	0	0.2
111656520	6.2	68	0	0.6
111656550	6.4	70	0	1.3
111656580	6.5	67	0	1.1
111656610	6.7	65	0	0.9
111656640	7	62	0	0.9
111656670	7.4	58	0	0.4
111656700	7.8	55	0	0.6
111656730	8.2	52	0	0.7
111656760	9	49	0	1.3
111656790	10.4	47	0	1.6
111656820	10.6	46	0	1.7
111656850	10.9	46	0	1.1
111656880	11.1	46	0	1.3
111656910	11.1	46	0	0.9
111656940	11.5	46	0	0.6
111656970	11.8	46	0	0.8
111657000	12.3	45	0	1.3
111657030	12.8	44	0	1
111657060	13.1	44	0	1.5
111657090	12.9	45	0	1.7
111657120	13.3	45	0	2.3
111657150	13	46	0	2.2
111657180	13	46	0	1.5
111657210	12.9	47	0	1.9
111657240	12.9	47	0	2.2
111657270	12.4	49	0	1.6
111657300	11.7	51	0	1.7
111657330	11.2	53	0	1.9
111657360	11	54	0	1.8
111657390	10.7	55	0	1.6
111657420	10.4	56	0	1.1
111657450	10.2	58	0	0.9
111657480	9.9	61	0	0.8
111657510	9.7	61	0	1.1
111657540	9.6	62	0	0.5
111657570	9.5	64	0	1.5
