min1800	t2m	rh	padavine	veter_hitrost
111885120	15.6	88	0	0.8
111885150	15.6	87	0	0.6
111885180	15.7	87	0	0.5
111885210	15.6	88	0	0.3
111885240	15.4	89	0	0.2
111885270	15.3	90	0	0.4
111885300	14.9	91	0	0.3
111885330	14.6	92	0	0.9
111885360	14.3	94	0	0.9
111885390	14.5	94	0	0.5
111885420	15.3	84	0	1.8
111885450	15.3	87	0	1
111885480	15.3	84	0	1.9
111885510	17.3	65	0	3.7
111885540	18.1	62	0	2.6
111885570	17.9	64	0	2.1
111885600	17.9	67	0	2.7
111885630	17.7	72	0	2.4
111885660	17.6	75	0	2
111885690	18	75	0	1.7
111885720	18.5	75	0	1.9
111885750	18.5	77	0	2.6
111885780	18.3	82	0	2.3
111885810	18.5	83	0	2.2
111885840	20	78	0	4
111885870	20.3	78	0.1	3.9
111885900	20.8	76	0	2.4
111885930	21	75	0	2.1
111885960	21.2	75	0	1.5
111885990	22	72	0	2.8
111886020	22.1	70	0	3.8
111886050	22.5	68	0	3
111886080	22.5	68	0	2
111886110	22	70	0	2.4
111886140	21.8	71	0	1.9
111886170	21.5	72	0	1.3
111886200	21.1	74	0	0.8
111886230	20.4	76	0	1.6
111886260	19.9	78	0	1.2
111886290	19.6	80	0	1.5
111886320	17.2	84	11.2	5.2
111886350	15.3	92	3.2	4.3
111886380	15.3	92	1	2.4
111886410	15.2	92	0	1.1
111886440	15.1	92	0	1.9
111886470	15.1	91	0	0.6
111886500	15.1	94	3.5	1.9
111886530	15.2	95	0.1	2.5
