min1800	t2m	rh	padavine	veter_hitrost
111954240	7.8	88	0	0.9
111954270	7.8	88	0	0.4
111954300	7.8	89	0	0.4
111954330	7.8	90	0	0.2
111954360	7.9	91	0	0.4
111954390	8	90	0	0.4
111954420	8.1	92	0	0.8
111954450	7.8	93	0	0.4
111954480	7.5	94	0	0.3
111954510	7.4	95	0	0.5
111954540	7.5	95	0	0.5
111954570	7.6	95	0	0.5
111954600	7.7	94	0	0.3
111954630	7.6	94	0	0.6
111954660	7.2	94	0	0.4
111954690	7.1	95	0	0.3
111954720	7.4	96	0	0.3
111954750	8	95	0	0.3
111954780	8.8	91	0	0.7
111954810	9.3	87	0	0.3
111954840	9.7	86	0	0.4
111954870	10.1	85	0	0.7
111954900	11.1	81	0	0.9
111954930	11.5	78	0	1
111954960	11.6	77	0	1.3
111954990	12.4	74	0	0.8
111955020	13.4	67	0	0.9
111955050	13.2	68	0	1
111955080	12.6	76	0.3	1.1
111955110	12	84	0.1	2
111955140	11.9	88	0	2.3
111955170	12	88	0.1	1.6
111955200	12.2	88	0.2	0.9
111955230	12	91	1.1	0.7
111955260	11.6	94	0.5	1.6
111955290	11.4	94	0	0.7
111955320	11.4	95	0	0.6
111955350	11.4	96	0	0.6
111955380	11.4	96	0	0.6
111955410	11.5	96	0	0.7
111955440	11.6	96	0	0.4
111955470	11.5	96	0	0.6
111955500	11.2	96	0	1.1
111955530	11.1	96	0	1.4
111955560	11.2	97	0	1.1
111955590	11.2	97	0	1
111955620	11.4	97	0	1.2
111955650	11.5	97	0	0.7
