min1800	t2m	rh	padavine	veter_hitrost
111820320	16.8	87	0	1.8
111820350	16.5	87	0	0.6
111820380	16.5	87	0	0.8
111820410	16.1	87	0	1
111820440	15.6	90	0	1.1
111820470	15.3	92	0	0.8
111820500	15.2	92	0	1.2
111820530	14.9	92	0	0.9
111820560	14.7	93	0	0.7
111820590	14.4	94	0	1.3
111820620	13.7	95	0	0.8
111820650	14.1	96	0	0.4
111820680	14.4	96	0	0.6
111820710	14.5	95	0	0.8
111820740	14.5	95	0	0.8
111820770	15.2	92	0	0.9
111820800	16.4	85	0	1.1
111820830	17.6	78	0	1
111820860	19.5	68	0	0.8
111820890	21.3	61	0	1.3
111820920	22.9	52	0	1.8
111820950	23.7	50	0	1.6
111820980	25	39	0	2.6
111821010	25.7	35	0	3.9
111821040	26.4	32	0	3.5
111821070	26.5	33	0	4.1
111821100	26.9	32	0	3.1
111821130	26.5	34	0	3
111821160	26.5	35	0	3
111821190	27.3	34	0	3.9
111821220	27.3	32	0	2.6
111821250	27.1	32	0	3.8
111821280	26.8	32	0	3.2
111821310	26.6	32	0	3.1
111821340	26.4	34	0	3
111821370	26.1	36	0	2.7
111821400	25.5	38	0	3.4
111821430	25.1	39	0	3.6
111821460	24.4	42	0	2.9
111821490	23.6	45	0	2.3
111821520	23.2	46	0	2.2
111821550	22.7	48	0	2.2
111821580	22.5	48	0	1.5
111821610	21.9	50	0	1.4
111821640	21.1	52	0	2.1
111821670	20.6	56	0	2.5
111821700	20.1	58	0	2.3
111821730	19.9	59	0	1.9
