min1800	t2m	rh	padavine	veter_hitrost
111736800	12.8	96	0	0.6
111736830	12.8	96	0	0.5
111736860	12.6	96	0	1.4
111736890	12.4	96	0	1.1
111736920	11.9	97	0	1.1
111736950	11.7	98	0	0.5
111736980	11.6	98	0	0.9
111737010	11.5	98	0	0.8
111737040	11.5	98	0	0.3
111737070	11.3	98	0	0.8
111737100	11.2	98	0	0.4
111737130	11.3	99	0	0.3
111737160	11.4	99	0	0.2
111737190	11.8	98	0	0.4
111737220	12.2	97	0	0
111737250	12.8	93	0	0.1
111737280	13.7	89	0	0.2
111737310	14.3	87	0	0.2
111737340	15	85	0	0.6
111737370	15.5	82	0	1.1
111737400	16.8	80	0	2
111737430	17.8	77	0	2.5
111737460	18.6	73	0	2.5
111737490	18.9	71	0	2.2
111737520	18.9	71	0	2
111737550	18.7	72	0	0.5
111737580	18.5	74	0.1	0.2
111737610	17.9	79	0.1	1.6
111737640	16.2	82	3.6	2.2
111737670	15.9	86	2.1	1.4
111737700	17.1	79	0	1.7
111737730	16.1	77	0	2.6
111737760	15.2	79	0	1.7
111737790	14.9	81	0	1
111737820	15.3	79	0	2.6
111737850	15.7	76	0	1.4
111737880	15.6	76	0	2
111737910	15.4	78	0	1.3
111737940	15.3	78	0	1.4
111737970	15	82	0	1.3
111738000	14.6	85	0	1.9
111738030	14.2	88	0	2.7
111738060	14.3	89	0.8	3.1
111738090	13.7	91	3.4	2.2
111738120	13.2	92	1.9	0.9
111738150	13.2	94	0.4	0.4
111738180	13	93	0	1.9
111738210	12.9	93	0	1.2
