min1800	t2m	rh	padavine	veter_hitrost
111843360	22.1	63	0	0.5
111843390	21.6	65	0	0.7
111843420	21.1	67	0	0.5
111843450	20.7	69	0	0.5
111843480	20.1	72	0	0.4
111843510	19.9	73	0	0.5
111843540	19.7	74	0	0.5
111843570	19.2	75	0	0.5
111843600	19.1	76	0	0.6
111843630	18.8	77	0	0.8
111843660	18.3	80	0	1.4
111843690	18.1	81	0	0.9
111843720	18.5	80	0	0.7
111843750	18.8	78	0	0.5
111843780	19.2	77	0	0.4
111843810	19.6	72	0	0.5
111843840	19.7	73	0	1.1
111843870	19.5	77	0.1	1.1
111843900	19.2	81	0.1	1.5
111843930	18.2	85	10.4	3.2
111843960	17.5	91	1.2	1.8
111843990	18	91	0.6	1.6
111844020	18	92	2.1	3.3
111844050	18	91	1	1.2
111844080	17.8	91	2.1	1.2
111844110	17.8	92	2.9	1.6
111844140	17.6	93	2.3	1.3
111844170	17.6	93	3.3	1.8
111844200	17.7	95	0.9	2.5
111844230	17.7	93	0	1.7
111844260	17.5	90	0	3.2
111844290	17.4	89	0	2.7
111844320	17.6	88	0	2.3
111844350	17.6	86	0	1.8
111844380	17.5	86	0	2.3
111844410	17.4	86	0	2.5
111844440	17.3	86	0	2.2
111844470	16.6	89	0.3	3.6
111844500	15	85	3.8	4.2
111844530	14.1	82	1.3	4.8
111844560	13.4	80	0.4	5.1
111844590	12.8	83	1.4	3.6
111844620	12.4	84	1.7	2.3
111844650	12.4	88	1.6	1
111844680	12.1	91	2.4	3
111844710	12.1	91	0.1	1.9
111844740	12.1	91	0	1.4
111844770	12.2	91	0	0.7
