min1800	t2m	rh	padavine	veter_hitrost
111660480	8.1	90	0	0.2
111660510	7.7	92	0	0.4
111660540	7.6	93	0	0.2
111660570	7.7	93	0	0.1
111660600	8	92	0.1	0.2
111660630	8	89	0	0.9
111660660	8.1	86	0	0.7
111660690	8	86	0	1
111660720	7.8	85	0	0.9
111660750	7.7	85	0	0.4
111660780	7.5	86	0	0.2
111660810	7.2	90	0	0.9
111660840	6.9	93	0	0.9
111660870	7.5	90	0	0.6
111660900	7.9	86	0	0.4
111660930	8.2	84	0	0
111660960	9	82	0	0.4
111660990	9.4	80	0.3	1.3
111661020	8.9	83	0.4	0.9
111661050	9.1	84	0	0.9
111661080	10.4	80	0	1.2
111661110	11.2	74	0	0.4
111661140	12.7	68	0	0.7
111661170	13.2	64	0	1.9
111661200	11.9	64	0	3.5
111661230	11.4	70	0	3.9
111661260	11.9	71	0	3
111661290	13.4	64	0	2.8
111661320	14.2	60	0	3.5
111661350	13.9	64	0.1	2.4
111661380	14.6	61	0	2.7
111661410	14.8	53	0	3.8
111661440	15.8	49	0	3
111661470	16.3	42	0	4.7
111661500	16.1	41	0	4
111661530	15.9	41	0	2.8
111661560	15.7	41	0	3
111661590	14.5	43	0	2.6
111661620	13.8	45	0	2.4
111661650	13	48	0	2.2
111661680	12.3	52	0	1.5
111661710	11.5	57	0	1.3
111661740	11	61	0	1.2
111661770	10.7	64	0	1.1
111661800	11	66	0	1.6
111661830	11.4	68	0	2.1
111661860	11.8	69	0	3.2
111661890	11.8	68	0	2.7
