min1800	t2m	rh	padavine	veter_hitrost
111611520	9.7	68	0	1.5
111611550	9.5	69	0	2.5
111611580	9.5	69	0	3.1
111611610	9.9	69	0	3
111611640	10.1	70	0	3.1
111611670	10	70	0	2.3
111611700	9.9	71	0	2.2
111611730	10.1	71	0	2.2
111611760	10.4	71	0	1.4
111611790	10.3	71	0	0.7
111611820	10.3	72	0	0.6
111611850	10.2	73	0	1.1
111611880	10	74	0	1.4
111611910	10.1	74	0	1.7
111611940	10.6	72	0	1.6
111611970	10.7	71	0	1
111612000	10.8	70	0	0.7
111612030	11	70	0	1.3
111612060	11.4	70	0	2.2
111612090	11.9	68	0	2.3
111612120	13	64	0	3.5
111612150	12.8	63	0	3.5
111612180	13	62	0	3
111612210	12.8	62	0	3.3
111612240	12.9	62	0	3.4
111612270	13.1	63	0	3.5
111612300	13.5	61	0	4.4
111612330	13.8	59	0	4.3
111612360	13.4	60	0	4
111612390	13.6	61	0	3.8
111612420	14.1	58	0	4.3
111612450	13.9	57	0	2.7
111612480	14.6	55	0	2.8
111612510	14.2	55	0	3.7
111612540	13.5	59	0	4.1
111612570	13.1	62	0	2.7
111612600	13	63	0	2.8
111612630	12.9	64	0	2.6
111612660	12.7	64	0	2
111612690	12.4	66	0	2.4
111612720	12.1	68	0	1.8
111612750	11.8	69	0	2.5
111612780	11.7	70	0	3.6
111612810	11.4	71	0	2.7
111612840	11	73	0	3
111612870	10.6	74	0	3
111612900	10.7	74	0	2.8
111612930	10.5	74	0	3.1
