min1800	t2m	rh	padavine	veter_hitrost
112001760	-2.9	80	0	0.3
112001790	-2.7	79	0	0.4
112001820	-2.6	80	0	0.6
112001850	-2.7	80	0	0.5
112001880	-2.6	81	0	0.5
112001910	-2.5	81	0	0.7
112001940	-2.4	81	0	0.3
112001970	-2.2	82	0	0.2
112002000	-2	82	0	0.6
112002030	-1.9	81	0	0.6
112002060	-1.9	81	0	0.5
112002090	-1.7	82	0	0.3
112002120	-1.4	82	0	0.2
112002150	-1.1	83	0	0.3
112002180	-0.8	84	0	0.5
112002210	-0.4	85	0	0.8
112002240	-0.5	84	0	1.7
112002270	-0.3	85	0	1.3
112002300	-0.2	85	0	0.5
112002330	0.1	87	0	0.7
112002360	0.4	87	0	0.8
112002390	0.5	88	0.1	1.3
112002420	0.7	89	0.1	0.5
112002450	1	89	0	0.3
112002480	1	90	0.1	0.8
112002510	1.2	91	0.2	0.6
112002540	1.3	90	0.3	0.8
112002570	1.5	91	0.2	0.4
112002600	1.7	91	0.4	0.2
112002630	1.6	92	0.1	0.3
112002660	1.5	92	0.1	0.3
112002690	1.6	93	0	0.5
112002720	1.6	93	0	0.4
112002750	1.5	93	0	0.5
112002780	1.4	93	0	0.5
112002810	1.4	94	0	0.6
112002840	1.4	94	0	0.7
112002870	1.4	94	0	0.4
112002900	1.4	94	0	0.5
112002930	1.4	94	0	0.3
112002960	1.4	94	0	0.4
112002990	1.4	94	0	0.3
112003020	1.3	94	0	0.4
112003050	1.3	94	0.1	0.3
112003080	1.4	94	0	0.2
112003110	1.4	94	0	0.4
112003140	1.5	94	0	0.4
112003170	1.5	94	0	0.4
