min1800	t2m	rh	padavine	veter_hitrost
111934080	9.1	93	0.1	3
111934110	8.8	91	0.2	2.8
111934140	8.1	90	1.5	2.5
111934170	7.4	91	1.3	2.8
111934200	6.8	90	2.5	4.2
111934230	5.9	89	1.8	3.8
111934260	5.1	90	2.7	3
111934290	3.7	89	3.8	3
111934320	1.9	91	3.5	1.9
111934350	1.2	94	0.9	0.5
111934380	1.2	95	0.6	0.7
111934410	1.3	96	1.1	0.5
111934440	0.9	96	1.7	0.9
111934470	0.8	97	1.3	0.4
111934500	0.9	97	0.6	1.1
111934530	0.9	97	1.8	1.2
111934560	0.8	97	2	0.7
111934590	0.8	97	1.3	1.1
111934620	0.9	97	0.6	0.8
111934650	1.1	97	0.4	0.8
111934680	1.4	97	0.5	1.1
111934710	1.4	96	0.3	1.1
111934740	1.5	96	0.5	0.9
111934770	1.8	95	0	0.7
111934800	2.4	91	0	1.6
111934830	2.6	87	0	2
111934860	2.6	87	0	1.9
111934890	2.6	87	0	1.7
111934920	2.5	87	0	1.9
111934950	2.5	88	0.1	1.5
111934980	2.3	89	0	1.8
111935010	2.3	89	0	1.6
111935040	2	91	0.5	1.1
111935070	1.8	92	0.6	1.4
111935100	1.2	93	1.4	1.1
111935130	0.9	95	1.1	0.8
111935160	0.8	96	0.6	0.8
111935190	0.8	97	0.1	0.7
111935220	0.9	97	0	0.8
111935250	1	97	0.2	0.3
111935280	1.1	97	0	0.3
111935310	1.3	96	0.1	1.5
111935340	1.1	95	0.9	1.3
111935370	0.9	96	0.8	0.7
111935400	0.8	96	0.5	0.7
111935430	1	96	0.2	0.9
111935460	1.2	96	0	0.7
111935490	1.3	94	0.2	0.9
