min1800	t2m	rh	padavine	veter_hitrost
111672000	16.2	72	0	0.2
111672030	15.7	74	0	0.8
111672060	15.4	74	0	0.1
111672090	14.8	77	0	0.2
111672120	14.3	78	0	0.1
111672150	13.7	81	0	0.1
111672180	13.3	82	0	0
111672210	13	84	0	0
111672240	12.7	85	0	0
111672270	12.4	86	0	0.2
111672300	12.2	87	0	0.1
111672330	11.9	87	0	0
111672360	12.1	87	0	0
111672390	12.5	85	0	0.2
111672420	13.5	81	0	0.8
111672450	14.7	76	0	0.4
111672480	15.6	72	0	0.2
111672510	16.9	68	0	0.2
111672540	18.5	62	0	0.3
111672570	20	57	0	0.2
111672600	21.6	50	0	0.4
111672630	23.5	44	0	1.4
111672660	24.9	36	0	2.8
111672690	25.6	34	0	3.3
111672720	26.5	33	0	4.2
111672750	27.1	32	0	4.3
111672780	26.8	33	0	4.3
111672810	26.5	34	0	3.5
111672840	26.8	35	0	4.7
111672870	26.8	35	0	4.3
111672900	26.4	36	0	4.7
111672930	25.7	37	0	4.2
111672960	25.5	37	0	3.8
111672990	25.7	38	0	3.5
111673020	25.3	38	0	3.4
111673050	25	36	0	4
111673080	24.2	38	0	3.7
111673110	23.2	39	0	2.6
111673140	22.6	37	0	2.2
111673170	22	37	0	1.8
111673200	21.3	40	0	2.2
111673230	21	44	0	2.8
111673260	20.1	49	0	2.9
111673290	19.4	54	0	3.5
111673320	18.7	56	0	3.2
111673350	18.3	56	0	2
111673380	17.6	58	0	0.4
111673410	17	60	0	0.7
