min1800	t2m	rh	padavine	veter_hitrost
111936960	1.2	91	0	0.7
111936990	1.1	92	0	1
111937020	1.1	92	0	1.1
111937050	0.9	92	0	1.2
111937080	0.8	92	0	0.9
111937110	0.8	92	0	0.4
111937140	0.9	92	0	1.1
111937170	0.8	91	0	1.4
111937200	0.8	90	0	1.3
111937230	0.7	87	0	1
111937260	0.5	87	0	1.1
111937290	0.2	87	0	0.9
111937320	0.2	91	0	0.5
111937350	0.4	90	0	0.7
111937380	0.5	86	0	0.4
111937410	0.6	86	0	0.9
111937440	0.9	87	0	1.1
111937470	1	85	0	2
111937500	1.1	83	0	1.4
111937530	1.3	82	0	1.1
111937560	1.5	80	0	1.4
111937590	2	77	0	1.2
111937620	2.3	76	0	0.9
111937650	3	74	0	1
111937680	3.8	72	0	1.1
111937710	4.4	68	0	1
111937740	5	68	0	0.9
111937770	5.2	68	0	0.5
111937800	5.2	68	0	0.7
111937830	5.3	69	0	0.8
111937860	5.7	69	0	0.6
111937890	5.7	70	0	0.6
111937920	5.6	72	0	0.9
111937950	5.4	74	0	1.4
111937980	4.9	77	0	0.7
111938010	4.1	81	0	0.2
111938040	4	85	0	0.7
111938070	3.8	87	0	0.9
111938100	3.5	88	0	0.8
111938130	3	90	0	0.7
111938160	2.6	91	0	0.9
111938190	2.1	92	0	0.6
111938220	1.6	93	0	0.9
111938250	1.2	93	0	0.8
111938280	0.9	94	0	1.1
111938310	0.6	94	0	0.8
111938340	0.3	96	0	0.9
111938370	0.3	97	0	0.8
