min1800	t2m	rh	padavine	veter_hitrost
111913920	10.1	92	0	0.8
111913950	10.1	91	0	0.3
111913980	10.2	92	0	0.2
111914010	10.2	92	0	0.6
111914040	10.2	93	0	0.5
111914070	10.1	94	0	0.3
111914100	10	94	0	1
111914130	9.7	94	0	1.2
111914160	9.1	94	0	1.6
111914190	8.6	95	0	1.3
111914220	8.1	96	0	1.4
111914250	7.7	96	0	1.2
111914280	7.5	97	0	0.7
111914310	7.5	98	0	0.8
111914340	7.5	98	0	1
111914370	7.4	97	0	1.1
111914400	7.6	96	0	1.1
111914430	8.3	93	0	1.1
111914460	8.8	90	0	1.1
111914490	9.1	91	0	0.9
111914520	10.1	87	0	0.8
111914550	11.5	81	0	0.8
111914580	11.9	79	0	0.9
111914610	12.3	80	0	0.9
111914640	12.7	79	0	1.2
111914670	12.9	80	0	1.1
111914700	13.9	77	0	1.6
111914730	14.7	75	0	1.1
111914760	15.4	73	0	0.9
111914790	16.1	70	0	1.3
111914820	16	71	0	1.1
111914850	15.8	75	0	1.1
111914880	15.9	75	0	1.2
111914910	15.4	78	0	1.5
111914940	15.2	81	0	1.5
111914970	14.9	84	0	1.4
111915000	14.6	86	0	1.3
111915030	14	88	0	0.8
111915060	13.4	90	0	0.7
111915090	13.3	92	0	1
111915120	13.1	93	0	0.7
111915150	13.3	94	0	1.3
111915180	13.2	94	0.1	1.5
111915210	12.8	94	0	0.7
111915240	12.3	95	0	0.4
111915270	12.2	96	0	0.9
111915300	12.2	96	0.6	0.9
111915330	12.2	96	0.3	1.2
