min1800	t2m	rh	padavine	veter_hitrost
111576960	-0.7	84	0	1
111576990	-0.8	86	0	0.9
111577020	-1	87	0	0.6
111577050	-1.4	88	0	0.6
111577080	-1.6	88	0	0.8
111577110	-1.6	88	0	0.5
111577140	-1.8	88	0	0.7
111577170	-2.2	89	0	0.4
111577200	-2.5	90	0	0.3
111577230	-2.7	90	0	0.3
111577260	-2.8	91	0	0.4
111577290	-2.9	91	0	0.5
111577320	-3	92	0	0.8
111577350	-3.1	92	0	0.4
111577380	-3.1	92	0	0.5
111577410	-3.2	92	0	1
111577440	-3.3	93	0	0.8
111577470	-2.7	94	0	0.7
111577500	-1.8	92	0	1.1
111577530	-1	88	0	1.1
111577560	0.1	82	0	0.5
111577590	1.4	76	0	0.6
111577620	2.5	71	0	0.9
111577650	3.7	66	0	0.7
111577680	4.8	61	0	0.8
111577710	5.7	58	0	0.9
111577740	6.7	55	0	0.8
111577770	7.7	52	0	0.9
111577800	8.5	49	0	0.7
111577830	9	47	0	0.8
111577860	9.4	47	0	0.8
111577890	9.6	46	0	1
111577920	9.6	47	0	0.9
111577950	9	53	0	1.1
111577980	8.7	56	0	0.5
111578010	8.4	56	0	0.5
111578040	8	57	0	0.7
111578070	7.6	57	0	0.6
111578100	7.2	59	0	0.5
111578130	6.9	60	0	0.5
111578160	6.6	62	0	0.2
111578190	6.3	68	0	0.4
111578220	6.3	71	0	0.8
111578250	6	72	0	0.6
111578280	5.7	73	0	0.5
111578310	5.3	72	0	0.9
111578340	4.9	72	0	0.3
111578370	4.7	73	0	0.3
