min1800	t2m	rh	padavine	veter_hitrost
111703680	15.6	65	0	0.2
111703710	15.2	68	0	0
111703740	15.1	68	0	0
111703770	15.1	71	0	0
111703800	14.9	75	0.2	0
111703830	14.3	83	0.9	0.7
111703860	13.6	87	0.8	0.6
111703890	13.3	89	0.7	0.5
111703920	12.9	90	0.5	0.8
111703950	12.8	91	0.2	0.4
111703980	12.7	92	0.5	0.6
111704010	12.7	92	0.1	0.2
111704040	12.9	92	0	0
111704070	13.1	93	0	0.2
111704100	13.1	93	0.1	0.3
111704130	13.2	91	0.1	0.8
111704160	13.2	91	0.5	0.4
111704190	13.2	92	0.8	1.5
111704220	13.2	93	0.2	0.8
111704250	13.3	94	1.1	1.6
111704280	13.5	93	1.2	2.3
111704310	13.5	90	0.2	2.7
111704340	13.8	91	0	1.6
111704370	14.1	86	0	0.9
111704400	14.2	85	0.3	0
111704430	15	82	0	0.3
111704460	15.8	75	0	0.2
111704490	16	75	0	1.2
111704520	15.9	79	0	2
111704550	15.4	83	0	1.8
111704580	15.2	84	0	1.5
111704610	14.9	85	0	1.6
111704640	14.5	89	0.4	1.9
111704670	14	92	4.8	1
111704700	13.9	93	1.9	1.1
111704730	13.9	94	0.1	1.4
111704760	13.9	94	2.3	1
111704790	13.8	93	1.4	0.2
111704820	13.9	93	0.1	0
111704850	13.8	94	0.8	0.7
111704880	13.7	94	0.1	1.1
111704910	13.5	95	0	1.8
111704940	13.2	96	0	0.1
111704970	13.1	96	0	0
111705000	13.1	96	0	0.5
111705030	12.9	95	0	0.3
111705060	12.6	95	0	0.5
111705090	12.5	95	0	1.2
