min1800	t2m	rh	padavine	veter_hitrost
111932640	10.1	97	0.8	0.9
111932670	10.1	97	1.1	0.7
111932700	10	97	1.6	0.8
111932730	10	97	1	0.8
111932760	9.9	97	1	0.7
111932790	9.9	97	2.2	0.9
111932820	9.9	97	2.9	0.7
111932850	9.8	97	1.7	0.3
111932880	9.8	97	0.5	0.3
111932910	9.9	97	0.8	0.3
111932940	10	97	0.2	0.5
111932970	10	97	0	0.3
111933000	10	97	0.8	0.5
111933030	10	97	2.2	1.3
111933060	10	97	1.2	0.9
111933090	10	97	0.5	0.7
111933120	10.1	97	0.2	0.8
111933150	10.3	97	0.1	0.6
111933180	10.5	96	0.2	0.5
111933210	10.9	96	0	0.8
111933240	11	96	0.4	2.2
111933270	11.3	96	1.5	0.9
111933300	11.7	97	0	1.3
111933330	12.1	97	0.1	1.3
111933360	12.2	96	1.3	1.5
111933390	13.2	96	0.2	1.8
111933420	13.5	94	0.2	1.6
111933450	13.5	95	3	1
111933480	13.2	96	3.8	1.4
111933510	13.4	97	0.9	1.7
111933540	13.6	96	0	1.8
111933570	13.6	96	0	1.7
111933600	13.5	96	0.2	1.4
111933630	13.5	96	0.8	0.9
111933660	13.5	97	1.4	1.1
111933690	13.4	97	0	1
111933720	13.2	97	0	0.8
111933750	13.2	97	0	1.3
111933780	13.3	97	3	2
111933810	12.8	96	3	1.6
111933840	12.7	96	3.3	0.7
111933870	12.7	97	1.9	1
111933900	12.7	97	0.6	1.2
111933930	12.6	97	3.3	2.9
111933960	11.5	92	1.1	3.6
111933990	10.3	90	2.4	4.1
111934020	9.8	92	2.6	5
111934050	9.6	92	2	3.8
