min1800	t2m	rh	padavine	veter_hitrost
111733920	18.1	67	0	1.3
111733950	17.3	75	0.2	0.6
111733980	16.8	80	0.1	0.6
111734010	16.3	86	0.4	0.4
111734040	15.9	89	1	0.9
111734070	15.7	91	0.4	2.5
111734100	15.6	91	0.1	1.6
111734130	15.5	92	0	2.1
111734160	15.4	91	0	2.5
111734190	15.4	91	0	1.9
111734220	15.3	90	0	1.3
111734250	15.4	89	0	0.5
111734280	15.6	88	0	0.2
111734310	16.2	84	0	0.6
111734340	16.8	79	0	1.2
111734370	16.9	78	0	0.8
111734400	17.5	78	0	1
111734430	17.5	77	0	1.4
111734460	17	81	0.1	1.6
111734490	16.7	84	0	1.4
111734520	16.5	86	0.1	0.2
111734550	16.4	87	0.6	0.3
111734580	16.2	91	0.4	1.6
111734610	16.2	92	0.5	0.5
111734640	17.4	88	0.2	0.7
111734670	18.7	80	0	1.1
111734700	18.8	78	1.5	0.6
111734730	18	86	1.3	0.5
111734760	17.9	86	1.6	0.3
111734790	18.4	82	0.3	0.1
111734820	18.5	80	0	0.1
111734850	18.5	83	0.3	0.1
111734880	18.2	86	0.1	1.4
111734910	18.4	89	0.3	1.2
111734940	19.1	84	0	0.8
111734970	18.9	82	0	1.7
111735000	18.9	81	1.4	1.1
111735030	18.2	88	1.5	0.4
111735060	18	88	0	0.6
111735090	17.6	91	0	0.3
111735120	17.5	91	0	0.5
111735150	17.4	91	0.6	1.6
111735180	17.1	90	0	0.9
111735210	16.6	93	0	0.9
111735240	16.2	94	0	0.7
111735270	15.9	95	0	1.5
111735300	15.6	95	0	1.1
111735330	15.4	96	0	1
