min1800	t2m	rh	padavine	veter_hitrost
111539520	-3.3	78	0	0.6
111539550	-3.4	79	0	0.8
111539580	-3.7	80	0	0.5
111539610	-3.9	81	0	0.5
111539640	-4.1	82	0	0.3
111539670	-4.3	83	0	0.3
111539700	-4.3	84	0	0.6
111539730	-4.5	84	0	0.4
111539760	-4.6	84	0	0.5
111539790	-4.9	85	0	0.5
111539820	-5.1	86	0	0.6
111539850	-5.3	87	0	0.6
111539880	-5.4	88	0	0.5
111539910	-5.6	88	0	0.6
111539940	-5.7	89	0	0.5
111539970	-5.8	90	0	0.9
111540000	-5.9	89	0	0.4
111540030	-5.7	89	0	0.4
111540060	-5.2	88	0	0.4
111540090	-4.1	85	0	0.4
111540120	-3.4	79	0	0.5
111540150	-2.7	75	0	0.6
111540180	-1.7	70	0	0.5
111540210	-1	67	0	0.8
111540240	-0.6	64	0	0.9
111540270	0.2	60	0	1
111540300	0.7	57	0	0.9
111540330	0.9	56	0	1
111540360	1	56	0	1.3
111540390	1.2	55	0	1.1
111540420	1.3	55	0	0.9
111540450	1.4	55	0	0.8
111540480	1.4	54	0	0.5
111540510	1.4	54	0	1.4
111540540	1.2	55	0	1.7
111540570	0.9	57	0	1.5
111540600	0.6	58	0	1.4
111540630	0.5	60	0	1.9
111540660	0.3	61	0	1.3
111540690	0	64	0	0.9
111540720	-0.3	66	0	0.9
111540750	-0.3	65	0	0.9
111540780	-0.1	64	0	1.2
111540810	-0.3	64	0	0.9
111540840	-0.3	64	0	0.7
111540870	-0.4	65	0	0.7
111540900	-0.7	68	0	0.8
111540930	-0.9	69	0	0.5
