min1800	t2m	rh	padavine	veter_hitrost
111700800	9.6	72	0	0.1
111700830	9.2	75	0	0.4
111700860	8.8	77	0	0.7
111700890	8.4	79	0	0.9
111700920	8	80	0	0.1
111700950	7.3	82	0	0
111700980	7	85	0	0
111701010	6.7	86	0	0
111701040	6.4	87	0	0
111701070	6	89	0	0.1
111701100	5.8	90	0	0
111701130	6	89	0	0
111701160	6.8	84	0	0.2
111701190	8.1	79	0	0.2
111701220	9.2	74	0	0.5
111701250	10.1	72	0	0.7
111701280	11.5	67	0	0.7
111701310	12.6	62	0	0.6
111701340	13.6	58	0	0.9
111701370	14.9	50	0	1
111701400	16	47	0	0.7
111701430	16.9	45	0	1.5
111701460	17.6	45	0	1.4
111701490	18.2	44	0	1.6
111701520	19.1	42	0	1.9
111701550	19.6	40	0	1.8
111701580	20.3	40	0	1.6
111701610	20.8	39	0	2
111701640	20.9	39	0	1.6
111701670	21.4	39	0	1.5
111701700	21.9	37	0	2
111701730	21.9	37	0	2.2
111701760	22.3	36	0	1.9
111701790	22.5	35	0	1.7
111701820	22.5	35	0	1.9
111701850	22.5	35	0	1.4
111701880	21.7	33	0	1.9
111701910	21.2	34	0	1.6
111701940	20.2	37	0	0.9
111701970	19.3	40	0	0.6
111702000	18.5	46	0	1
111702030	17.9	50	0	1.9
111702060	17.5	50	0	0.8
111702090	16.3	54	0	0.2
111702120	15	60	0	0.1
111702150	14	64	0	0.1
111702180	13.3	67	0	0.1
111702210	12.7	72	0	0.1
