min1800	t2m	rh	padavine	veter_hitrost
111630240	10	60	0	0.7
111630270	9.4	62	0	0.3
111630300	8.7	66	0	0.2
111630330	8.7	66	0	0.9
111630360	8.4	68	0	0.9
111630390	7.8	69	0	0.5
111630420	7.5	71	0	0.4
111630450	7.1	72	0	0.7
111630480	6.6	75	0	0.7
111630510	6.2	77	0	0.2
111630540	6	78	0	0.5
111630570	5.6	78	0	0.4
111630600	6	80	0	0.4
111630630	5.8	78	0	0.9
111630660	5.7	80	0	0.9
111630690	6.5	78	0	0.9
111630720	7.9	71	0	0.5
111630750	9.4	66	0	0.3
111630780	10.5	61	0	0.7
111630810	11.6	58	0	0.7
111630840	13.7	53	0	1.1
111630870	15.4	49	0	1.4
111630900	16.3	48	0	1.5
111630930	18.3	38	0	3.7
111630960	18.8	33	0	4.5
111630990	19.5	32	0	4.4
111631020	19.5	31	0	4.4
111631050	19.6	31	0	5.3
111631080	19	34	0	5.5
111631110	19.1	34	0	5
111631140	19	35	0	6.3
111631170	18.6	37	0	6.3
111631200	19.3	36	0	5.6
111631230	19.5	36	0	6.4
111631260	18.9	38	0	5.7
111631290	18.2	42	0	4.7
111631320	17.1	49	0	3.8
111631350	16	55	0	4.2
111631380	15.2	59	0	3.7
111631410	14.5	62	0	3.9
111631440	14	63	0	4.3
111631470	13.5	65	0	4.1
111631500	13.1	65	0	4.2
111631530	12.6	67	0	4.2
111631560	12.3	68	0	3.6
111631590	12.5	67	0	2.9
111631620	12.5	66	0	1.2
111631650	11.9	69	0	0.8
