min1800	t2m	rh	padavine	veter_hitrost
111748320	25.7	53	0	1.2
111748350	26.2	50	0	1.2
111748380	24.2	64	0	1.2
111748410	23.4	67	0	1.2
111748440	22.7	72	0	1.2
111748470	22.3	75	0	1.2
111748500	21.8	76	0	1.2
111748530	21.6	74	0	1.2
111748560	21.1	76	0	1.2
111748590	20.7	78	0	1.2
111748620	20.6	80	0	1.2
111748650	20.9	79	0	1.2
111748680	21.7	75	0	1.2
111748710	22.2	72	0	1.2
111748740	23.4	66	0	1.2
111748770	24.1	65	0	1.2
111748800	25.1	62	0	1.2
111748830	25.8	60	0	1.2
111748860	26.8	56	0	1.2
111748890	27.8	53	0	1.2
111748920	29.3	48	0	1.2
111748950	30.2	47	0	1.2
111748980	30.9	40	0	1.2
111749010	31.5	39	0	1.2
111749040	32.2	39	0	1.2
111749070	32.8	38	0	1.2
111749100	32.9	37	0	1.2
111749130	32.7	36	0	1.2
111749160	33	38	0	1.2
111749190	33.8	31	0	1.2
111749220	33.6	31	0	1.2
111749250	33.4	34	0	1.2
111749280	33.5	35	0	1.2
111749310	32.9	37	0	1.2
111749340	32.7	38	0	1.2
111749370	32.3	39	0	1.2
111749400	31.8	39	0	1.2
111749430	31.1	41	0	1.2
111749460	29.9	44	0	1.2
111749490	29	45	0	1.2
111749520	28.1	45	0	1.2
111749550	27.2	45	0	1.2
111749580	26	49	0	1.2
111749610	25.3	50	0	1.2
111749640	24.7	53	0	1.2
111749670	24.5	55	0	1.2
111749700	24	57	0	1.2
111749730	23.6	58	0	1.2
