min1800	t2m	rh	padavine	veter_hitrost
111988800	0.7	98	0	0.4
111988830	0.6	98	0	0.9
111988860	0.6	98	0	0.1
111988890	0.7	98	0	0.7
111988920	0.7	98	0	0.4
111988950	0.7	98	0	0.4
111988980	0.8	98	0	0.9
111989010	0.8	98	0	1
111989040	0.9	98	0	0.8
111989070	0.9	97	0	1.5
111989100	0.9	97	0	0.5
111989130	0.9	97	0	1.4
111989160	0.9	97	0	1.6
111989190	0.9	97	0.2	1.2
111989220	1	97	0.1	1
111989250	1.1	96	0	0.9
111989280	1.1	96	0	0.3
111989310	1.2	95	0	0.3
111989340	1.2	94	0	0.8
111989370	1.3	94	0	0.9
111989400	1.3	93	0	0.9
111989430	1.4	92	0	0.4
111989460	1.6	90	0	0.6
111989490	1.6	91	0	0.6
111989520	1.6	91	0	0.5
111989550	1.5	91	0	1
111989580	1.6	90	0	0.5
111989610	1.6	90	0	0.8
111989640	1.6	89	0	0.6
111989670	1.6	89	0	1
111989700	1.4	90	0	0.8
111989730	1.3	90	0	1.4
111989760	1.2	90	0	1.1
111989790	1	91	0	1.3
111989820	0.9	91	0	1.5
111989850	0.7	92	0	0.9
111989880	0.7	92	0	1.4
111989910	0.6	92	0	1.4
111989940	0.4	93	0	1.2
111989970	0.5	92	0	1.1
111990000	0.3	92	0	0.6
111990030	0.4	93	0	1.1
111990060	0.5	92	0	0.4
111990090	0.6	91	0	0.5
111990120	0.6	91	0	1.1
111990150	0.6	90	0	1.4
111990180	0.5	89	0	0.8
111990210	0.6	89	0	0.7
