min1800	t2m	rh	padavine	veter_hitrost
111641760	6.6	89	0.3	0.7
111641790	6.5	88	0	0.8
111641820	6.6	90	0	1.2
111641850	6.6	91	0.1	0.9
111641880	6.6	88	0.2	0.9
111641910	6.4	88	0.5	0.8
111641940	6.3	88	0.6	1.8
111641970	6	90	0.3	1.5
111642000	5.8	90	0	0.9
111642030	5.7	88	0	1
111642060	5.5	87	0	2.1
111642090	5.2	87	0.3	1.9
111642120	5.2	87	0	1.7
111642150	5.1	86	0.1	1.8
111642180	4.9	86	0.3	2.1
111642210	4.5	84	0.2	2.9
111642240	4.2	85	0.8	2.5
111642270	4	86	0.3	2.3
111642300	4	85	0	2.7
111642330	4	81	0	3.4
111642360	4.2	81	0	3
111642390	4.1	82	0.1	3
111642420	4	83	0	3
111642450	4.2	83	0.1	3.2
111642480	4.3	79	0	3.1
111642510	4.6	76	0	3.2
111642540	4.7	75	0	2.6
111642570	4.8	73	0	3.4
111642600	4.8	71	0	3.4
111642630	4.5	72	0	3.2
111642660	4.8	76	0.1	2.6
111642690	4.9	74	0	2.5
111642720	5.2	72	0	2.9
111642750	4.9	72	0.2	3.5
111642780	5.5	70	0	3
111642810	5.4	68	0	2.3
111642840	5.4	66	0	3.1
111642870	4.6	66	0	2.2
111642900	4.1	69	0	1.8
111642930	3.5	67	0	2.2
111642960	3.3	57	0	2.3
111642990	3.6	49	0	2
111643020	3.4	46	0	2.1
111643050	2.9	45	0	1.8
111643080	2.1	49	0	0.9
111643110	1.4	52	0	1.2
111643140	1.2	50	0	1
111643170	0.6	56	0	0.5
