min1800	t2m	rh	padavine	veter_hitrost
112000320	-6.4	91	0	1.1
112000350	-6.6	91	0	1.1
112000380	-6.8	91	0	0.9
112000410	-7	90	0	1
112000440	-7.1	89	0	0.7
112000470	-7.1	88	0	0.5
112000500	-7.1	87	0	0.5
112000530	-7.2	88	0	1.6
112000560	-7.7	87	0	1.4
112000590	-7.9	88	0	1.4
112000620	-8	89	0	1.1
112000650	-8.1	88	0	1.2
112000680	-8.2	88	0	1.1
112000710	-8.4	88	0	1.1
112000740	-8.4	88	0	1.1
112000770	-8.5	86	0	0.6
112000800	-8.7	86	0	0.8
112000830	-8.9	86	0	0.9
112000860	-9	85	0	0.7
112000890	-8.9	85	0	0.7
112000920	-8.9	84	0	0.7
112000950	-8.3	83	0	0.5
112000980	-7.2	79	0	0.6
112001010	-6.3	76	0	0.5
112001040	-5	72	0	0.8
112001070	-4.2	69	0	0.9
112001100	-3.9	68	0	0.7
112001130	-3.9	68	0	0.6
112001160	-3.5	68	0	0.9
112001190	-3.4	69	0	1.5
112001220	-3.5	70	0	1.2
112001250	-3.7	70	0	1.3
112001280	-4.1	72	0	1.1
112001310	-4.6	74	0	1.5
112001340	-4.8	75	0	1.4
112001370	-5	75	0	1.4
112001400	-4.7	75	0	1.1
112001430	-4.6	74	0	1.3
112001460	-4.7	74	0	0.6
112001490	-4.5	74	0	0.4
112001520	-4.3	76	0	0.6
112001550	-4.2	77	0	0.8
112001580	-4.1	79	0	0.8
112001610	-3.8	79	0	0.5
112001640	-3.7	79	0	0.8
112001670	-3.6	79	0	0.4
112001700	-3.3	80	0	0.2
112001730	-3.1	80	0	0.4
