min1800	t2m	rh	padavine	veter_hitrost
111949920	3.9	96	0	0.5
111949950	4.1	96	0	0.8
111949980	4.1	97	0	0.8
111950010	4.1	98	0	0.9
111950040	3.8	98	0	1.5
111950070	3.5	98	0	1.3
111950100	3.3	98	0	1.3
111950130	3.2	98	0	0.7
111950160	3.3	99	0	0.6
111950190	3.1	99	0	0.9
111950220	3	99	0	0.7
111950250	3.1	99	0	0.6
111950280	2.9	99	0	0.8
111950310	2.6	99	0	1.1
111950340	2.4	99	0	1
111950370	2.6	99	0	0.6
111950400	2.6	99	0	0.9
111950430	2.6	99	0	0.6
111950460	2.8	99	0	0.7
111950490	2.9	99	0	0.5
111950520	3.2	99	0	0.7
111950550	3.3	98	0	1.1
111950580	3.3	98	0	1.1
111950610	3.7	97	0	0.9
111950640	4.2	94	0	0.9
111950670	4.9	90	0	1.2
111950700	5.6	86	0	1.2
111950730	6.3	84	0	0.7
111950760	7.4	79	0	0.7
111950790	8.2	75	0	0.5
111950820	9.8	71	0	0.7
111950850	9.9	70	0	1.1
111950880	9.4	74	0	0.4
111950910	9.1	72	0	1.9
111950940	10.4	53	0	2.5
111950970	10.1	53	0	2.3
111951000	10.8	46	0	1.8
111951030	11.1	45	0	2.9
111951060	10.9	44	0	3.2
111951090	10.3	45	0	2.7
111951120	10.1	45	0	2.3
111951150	9.3	47	0	2.3
111951180	9.3	45	0	1.9
111951210	9	46	0	1.2
111951240	7.4	64	0	0.9
111951270	6.1	79	0	0.6
111951300	5.6	85	0	0.5
111951330	5.2	87	0	0.3
