min1800	t2m	rh	padavine	veter_hitrost
111651840	9.3	81	0	0.9
111651870	9.2	81	0	0.9
111651900	9.1	82	0	0.6
111651930	9.1	83	0	0.2
111651960	9	85	0	0.9
111651990	8.9	86	0	1.1
111652020	8.6	88	0	0.6
111652050	8.4	90	0.1	0.9
111652080	8.4	90	0	0.1
111652110	8.4	90	0	0.3
111652140	8.4	91	0	0.1
111652170	8.4	91	0	0
111652200	8.4	91	0	0.2
111652230	8.5	91	0	0.2
111652260	8.7	90	0	0
111652290	9.1	89	0	0.3
111652320	9.3	88	0	0.7
111652350	9.7	85	0	0.6
111652380	10.2	82	0	0.4
111652410	10.9	79	0	1.3
111652440	11.2	78	0	1.1
111652470	11.7	77	0	1.8
111652500	12.1	75	0	1.8
111652530	11.8	77	0	2.5
111652560	11.9	78	0.1	2.3
111652590	12	78	0	2.1
111652620	12	79	0.2	2
111652650	11.8	81	0.3	1.8
111652680	12	81	0.3	2
111652710	11.9	79	0.2	1.5
111652740	12	81	0.1	1.1
111652770	12.2	78	0	0.8
111652800	12.1	79	0.2	1.1
111652830	12.1	79	0.1	1.1
111652860	12.1	78	0	0.7
111652890	12	76	0.1	0.3
111652920	11.6	80	0.2	1
111652950	11.3	83	0.1	0.2
111652980	11.1	85	0	0
111653010	11	88	0.2	0.3
111653040	10.8	89	0.3	0.4
111653070	10.6	89	0.3	0.6
111653100	10.4	90	0.2	0.8
111653130	10.2	91	0.4	0.7
111653160	10	91	0.1	0.5
111653190	9.9	92	0.2	0.3
111653220	9.8	92	0.5	0.2
111653250	9.6	91	0.5	0.1
