min1800	t2m	rh	padavine	veter_hitrost
111673440	16.8	60	0	0.6
111673470	16.3	61	0	0.8
111673500	16	63	0	0.6
111673530	15.6	64	0	0.4
111673560	14.9	68	0	0.1
111673590	14.1	72	0	0
111673620	13.7	74	0	0.3
111673650	13.3	76	0	0.1
111673680	13	77	0	0.4
111673710	12.8	78	0	0.4
111673740	12.6	79	0	0.3
111673770	12.8	78	0	0.1
111673800	14.1	72	0	0.1
111673830	15.6	67	0	0.1
111673860	16.2	66	0	0.2
111673890	17.4	61	0	0.8
111673920	18.3	57	0	0.5
111673950	19.4	53	0	0.8
111673980	20.7	49	0	1.4
111674010	22.1	45	0	1.3
111674040	22.9	43	0	1
111674070	23.5	41	0	1.2
111674100	24.2	40	0	1.3
111674130	24.3	40	0	1.5
111674160	24.5	39	0	1.1
111674190	25.4	35	0	1.3
111674220	25.9	34	0	1.2
111674250	25.8	36	0	0.8
111674280	26.6	32	0	1.5
111674310	26.3	32	0	2.1
111674340	24.8	36	0	2.5
111674370	24.4	38	0	2.5
111674400	25.2	36	0	1.7
111674430	25.4	38	0	1.3
111674460	25.2	38	0	0.3
111674490	24.7	41	0	1.8
111674520	23.8	43	0	0.9
111674550	23.3	46	0	0.5
111674580	22.6	51	0	0.3
111674610	21.4	57	0	0.4
111674640	20.1	61	0	0.9
111674670	19.3	62	0	0.2
111674700	18.5	65	0	0.3
111674730	17.7	69	0	0.1
111674760	17	75	0	0.5
111674790	16.3	78	0	0.1
111674820	15.7	82	0	0.5
111674850	15.6	82	0	0.1
