min1800	t2m	rh	padavine	veter_hitrost
111650400	10.2	66	0	1.5
111650430	10	67	0	1.1
111650460	9.8	70	0	1.5
111650490	9.6	73	0	1.8
111650520	9.5	74	0	1.1
111650550	9.5	73	0	2
111650580	9.6	73	0	2.5
111650610	9.5	75	0	2
111650640	9.4	76	0	1.8
111650670	9.4	75	0	2.6
111650700	9.4	75	0	2.4
111650730	9.2	77	0	2.1
111650760	8.9	80	0	1.4
111650790	8.9	82	0	1.3
111650820	9	81	0	1.5
111650850	9.3	80	0	1.5
111650880	9.4	80	0	0.9
111650910	9.6	80	0	0.7
111650940	9.8	80	0	0.6
111650970	10.5	76	0	1.1
111651000	11.1	72	0	1.6
111651030	11.8	67	0	3.2
111651060	12.4	64	0	3.2
111651090	12.2	64	0	2.7
111651120	12.5	63	0	2.2
111651150	13	60	0	2.7
111651180	12.9	60	0	3.2
111651210	12.9	59	0	3.2
111651240	12.7	58	0	3
111651270	12.1	62	0	3.5
111651300	11.5	66	0	2.8
111651330	11.3	66	0	2.9
111651360	11.3	67	0	2.5
111651390	11.2	65	0	3
111651420	10.7	69	0	2.5
111651450	10.8	65	0	2.5
111651480	10.8	64	0	1.7
111651510	10.8	64	0	1.4
111651540	10.5	67	0	1.2
111651570	10.5	67	0	1.3
111651600	10.7	66	0	1.7
111651630	10.8	65	0	1.5
111651660	10.8	65	0	1.7
111651690	10.8	64	0	1
111651720	10.2	76	0	0.7
111651750	9.6	80	0	1.2
111651780	9.4	80	0	1.1
111651810	9.4	81	0	1
