min1800	t2m	rh	padavine	veter_hitrost
111890880	17.8	71	0	1.4
111890910	17.4	68	0	1.1
111890940	16.9	70	0	1.1
111890970	16.2	75	0	1
111891000	15.5	79	0	0.6
111891030	14.9	82	0	0.8
111891060	15.1	85	0	1.8
111891090	14.7	86	0	0.9
111891120	14	88	0	0.3
111891150	13.4	90	0	0.6
111891180	13	91	0	0.6
111891210	12.8	92	0	0.9
111891240	12.7	92	0	1.2
111891270	12.6	93	0	0.8
111891300	12.7	93	0	0.2
111891330	13.6	91	0	0.7
111891360	14.5	86	0	0.6
111891390	15.3	81	0	0.6
111891420	15.6	80	0	0.8
111891450	15.9	79	0	1
111891480	16.2	78	0	1.4
111891510	16.9	72	0	1.5
111891540	17	72	0	1.3
111891570	17.2	72	0	0.9
111891600	17.3	71	0	1.3
111891630	17.2	65	0	2
111891660	17.7	61	0	2.5
111891690	17.7	60	0	2.7
111891720	17.6	59	0	1.9
111891750	17.6	59	0	2
111891780	17.5	60	0	1.6
111891810	17.4	60	0	1.6
111891840	17.2	62	0	1.7
111891870	16.9	64	0	2.1
111891900	16.8	66	0	2
111891930	16.3	70	0	1.3
111891960	16	73	0	1.8
111891990	15.6	75	0	1.6
111892020	15.4	76	0	1.3
111892050	15.4	77	0	1.3
111892080	15.4	78	0	1.1
111892110	15.3	78	0	1.1
111892140	15.4	78	0	0.5
111892170	15.4	78	0	0.5
111892200	15.2	80	0	0.8
111892230	14.9	83	0	0.7
111892260	14.7	84	0	0.6
111892290	14.7	84	0	0.7
