min1800	t2m	rh	padavine	veter_hitrost
111886560	15.4	94	0	2.5
111886590	15.3	94	0	1.2
111886620	14.8	94	0	0.7
111886650	14.2	95	0	0.3
111886680	13.8	96	0	0.8
111886710	13.5	97	0	0.9
111886740	13.5	98	0	0.4
111886770	13.3	98	0	0.7
111886800	13.2	98	0	0.8
111886830	13.1	97	0	1.4
111886860	13	97	0	1.6
111886890	12.9	98	0	1.2
111886920	12.8	98	0	0.5
111886950	12.9	98	0	0.4
111886980	13	98	0	0.8
111887010	13	98	0	1
111887040	13.3	97	0	1.2
111887070	13.8	93	0	0.7
111887100	14.3	90	0	0.6
111887130	15.3	86	0	0.7
111887160	16.1	83	0	0.6
111887190	16.8	78	0	0.9
111887220	18	76	0	1.3
111887250	18.6	74	0	1.4
111887280	19.6	71	0	1.4
111887310	19.8	69	0	0.8
111887340	20.8	68	0	1.4
111887370	21.7	66	0	1.5
111887400	22.5	63	0	1.2
111887430	23.6	59	0	1.9
111887460	24	56	0	2.8
111887490	24.2	55	0	3.1
111887520	24	53	0	3.3
111887550	23.2	55	0	3
111887580	22.6	57	0	3.3
111887610	21.7	60	0	1.8
111887640	20.9	63	0	1.7
111887670	20.1	66	0	1.5
111887700	19.1	71	0	1.4
111887730	18.1	76	0	1.1
111887760	17.8	77	0	1.7
111887790	17.8	75	0	2.3
111887820	17.6	74	0	1.2
111887850	16.8	79	0	0.7
111887880	16.1	84	0	0.7
111887910	16.2	84	0	0.6
111887940	15.6	86	0	0.7
111887970	15	88	0	0.3
