min1800	t2m	rh	padavine	veter_hitrost
111945600	12.7	97	0	0.5
111945630	12.8	98	0	1
111945660	12.9	98	0.1	0.6
111945690	13	98	0	1.1
111945720	13.1	98	0	0.8
111945750	13.2	98	0.1	0.6
111945780	13.3	98	0.3	0.9
111945810	13.5	98	0.5	0.8
111945840	13.7	98	0.2	0.8
111945870	15.4	97	0.2	3
111945900	17.6	88	0.5	3.6
111945930	18.1	85	0.4	4.1
111945960	18.5	83	0.1	4.7
111945990	18.8	81	0.2	5.5
111946020	18.8	81	0	5.6
111946050	18.1	87	1.8	4.6
111946080	18.3	86	2	5.4
111946110	18.1	88	0.9	3.2
111946140	18.9	83	0.2	6
111946170	19	82	0.1	4.8
111946200	19	82	0.4	3.6
111946230	18.5	85	0.2	2.9
111946260	17.8	86	2.1	4
111946290	17.6	82	0	3.5
111946320	18	77	0	2.7
111946350	18	75	0	2.5
111946380	18	74	0	3.7
111946410	17.3	73	0	3.2
111946440	17.5	72	0	2.6
111946470	17.8	69	0	2.1
111946500	17.1	66	0	3.6
111946530	13.4	72	0	4.2
111946560	12	74	0	3.9
111946590	11.1	74	0	3
111946620	9.9	79	0	3.5
111946650	8.7	86	0.9	3.1
111946680	7.1	87	0.8	2.1
111946710	6.5	86	0.2	1.6
111946740	6.4	88	0.4	0.9
111946770	6.5	88	0.9	1.2
111946800	6.4	90	0.7	2.1
111946830	6.3	92	0.5	1.7
111946860	6.4	90	0.1	1.5
111946890	6.4	89	0.2	1.6
111946920	6.5	90	0	1.2
111946950	6.4	91	0	1.4
111946980	6.3	91	0	1.5
111947010	6.2	92	0	1.1
