min1800	t2m	rh	padavine	veter_hitrost
111684960	10	90	0	0.2
111684990	9.6	91	0	0
111685020	9.1	92	0	0
111685050	8.8	93	0	0.1
111685080	8.8	93	0	0
111685110	9	93	0	0
111685140	8.9	92	0	0
111685170	8.4	92	0	0
111685200	8.1	93	0	0.2
111685230	7.9	94	0	0.5
111685260	7.9	95	0	0
111685290	8.2	95	0	0.2
111685320	8.6	93	0	0.1
111685350	9.6	90	0	0
111685380	11	84	0	0.3
111685410	11.3	82	0	0.6
111685440	11.7	82	0	0.4
111685470	12.7	81	0	0.9
111685500	13.8	76	0	1
111685530	14.6	74	0	1.2
111685560	15.8	69	0	1.4
111685590	16.7	65	0	1.2
111685620	18.1	59	0	1.5
111685650	19.2	54	0	1.5
111685680	20.2	49	0	1.8
111685710	20.9	42	0	2
111685740	21.1	42	0	2.4
111685770	21.5	42	0	3.1
111685800	22.2	39	0	3.1
111685830	22.5	38	0	3
111685860	23.1	37	0	3.2
111685890	23.1	36	0	3.7
111685920	23.2	36	0	3.1
111685950	23.2	34	0	3.5
111685980	22.8	35	0	3.9
111686010	22.6	36	0	3.4
111686040	21.8	40	0	4
111686070	20.9	44	0	3.7
111686100	19.7	48	0	3.5
111686130	18.8	52	0	2.9
111686160	17.9	56	0	2.5
111686190	17.3	58	0	2.7
111686220	16.7	60	0	3
111686250	16.1	62	0	3
111686280	15.7	64	0	2.4
111686310	15.3	65	0	2.1
111686340	15	66	0	1.8
111686370	14.6	68	0	1.4
