min1800	t2m	rh	padavine	veter_hitrost
111676320	14.6	94	0	0.1
111676350	14.2	94	0	0.6
111676380	13.9	95	0	0.1
111676410	13.8	95	0	0.4
111676440	13.5	96	0	0.9
111676470	13.2	97	0	0.1
111676500	13.4	97	0	0.1
111676530	13.6	97	0	0.2
111676560	13.7	96	0	0.3
111676590	13.7	96	0	0.3
111676620	13.8	95	0	0.4
111676650	13.7	95	0	0.3
111676680	13.9	95	0	0.3
111676710	14	94	0	0.2
111676740	14.1	94	0	0.4
111676770	14.3	93	0	0.1
111676800	14.8	91	0	0.4
111676830	15.5	89	0	0.5
111676860	16.5	83	0	0.5
111676890	18	78	0	1.1
111676920	18.9	73	0	0.8
111676950	20	68	0	1.3
111676980	21.1	64	0	0.9
111677010	22.5	59	0	1
111677040	23.8	54	0	1.6
111677070	24	49	0	1.2
111677100	24.3	54	0.6	1.6
111677130	23.1	56	0.4	1.1
111677160	23.7	58	0	0.9
111677190	25	48	0	1.2
111677220	24.2	50	0.5	2.4
111677250	21.7	63	1.4	1.9
111677280	21.8	67	0.6	1.1
111677310	22.4	70	1	0.3
111677340	23.3	68	0	1.6
111677370	22.6	65	0	1.1
111677400	23	60	0	1.1
111677430	22.6	46	0	2.6
111677460	21.6	49	0	3.4
111677490	20.5	56	0	3.4
111677520	19.5	60	0	4.3
111677550	18.7	63	0	3.3
111677580	18.1	66	0	1.1
111677610	17.6	66	0	2
111677640	17.1	68	0	2
111677670	16.9	68	0	3
111677700	16.5	68	0	2.6
111677730	16.1	66	0	2.4
